 Mv1      Mv2        Mvp         lamL         Omega        protonSI      sv-WW          Br(H->v1v1)     Br(H->v2v2)     Br(H->v-v+)      Br(H->AA)      Width_H   
493.00    494.00    494.00     -5.000E+00     1.253E-03     9.033E-07     4.246E-24      0.000E+00      0.000E+00        0.000E+00       6.142E-03      4.284E-03
494.00    495.00    495.00     -5.000E+00     1.261E-03     8.997E-07     4.230E-24      0.000E+00      0.000E+00        0.000E+00       6.123E-03      4.284E-03
495.00    496.00    496.00     -5.000E+00     1.270E-03     8.960E-07     4.213E-24      0.000E+00      0.000E+00        0.000E+00       6.103E-03      4.284E-03
496.00    497.00    497.00     -5.000E+00     1.278E-03     8.924E-07     4.197E-24      0.000E+00      0.000E+00        0.000E+00       6.084E-03      4.284E-03
497.00    498.00    498.00     -5.000E+00     1.286E-03     8.889E-07     4.181E-24      0.000E+00      0.000E+00        0.000E+00       6.066E-03      4.284E-03
498.00    499.00    499.00     -5.000E+00     1.295E-03     8.853E-07     4.165E-24      0.000E+00      0.000E+00        0.000E+00       6.047E-03      4.284E-03
499.00    500.00    500.00     -5.000E+00     1.303E-03     8.818E-07     4.149E-24      0.000E+00      0.000E+00        0.000E+00       6.028E-03      4.284E-03
500.00    501.00    501.00     -5.000E+00     1.312E-03     8.782E-07     4.133E-24      0.000E+00      0.000E+00        0.000E+00       6.010E-03      4.283E-03
501.00    502.00    502.00     -5.000E+00     1.320E-03     8.747E-07     4.118E-24      0.000E+00      0.000E+00        0.000E+00       5.992E-03      4.283E-03
502.00    503.00    503.00     -5.000E+00     1.329E-03     8.713E-07     4.102E-24      0.000E+00      0.000E+00        0.000E+00       5.973E-03      4.283E-03
503.00    504.00    504.00     -5.000E+00     1.337E-03     8.678E-07     4.086E-24      0.000E+00      0.000E+00        0.000E+00       5.955E-03      4.283E-03
504.00    505.00    505.00     -5.000E+00     1.346E-03     8.644E-07     4.071E-24      0.000E+00      0.000E+00        0.000E+00       5.938E-03      4.283E-03
505.00    506.00    506.00     -5.000E+00     1.354E-03     8.610E-07     4.055E-24      0.000E+00      0.000E+00        0.000E+00       5.920E-03      4.283E-03
506.00    507.00    507.00     -5.000E+00     1.363E-03     8.576E-07     4.040E-24      0.000E+00      0.000E+00        0.000E+00       5.902E-03      4.283E-03
507.00    508.00    508.00     -5.000E+00     1.371E-03     8.542E-07     4.025E-24      0.000E+00      0.000E+00        0.000E+00       5.885E-03      4.283E-03
508.00    509.00    509.00     -5.000E+00     1.380E-03     8.508E-07     4.010E-24      0.000E+00      0.000E+00        0.000E+00       5.867E-03      4.283E-03
509.00    510.00    510.00     -5.000E+00     1.388E-03     8.475E-07     3.995E-24      0.000E+00      0.000E+00        0.000E+00       5.850E-03      4.283E-03
510.00    511.00    511.00     -5.000E+00     1.397E-03     8.442E-07     3.980E-24      0.000E+00      0.000E+00        0.000E+00       5.833E-03      4.283E-03
511.00    512.00    512.00     -5.000E+00     1.406E-03     8.409E-07     3.965E-24      0.000E+00      0.000E+00        0.000E+00       5.816E-03      4.283E-03
512.00    513.00    513.00     -5.000E+00     1.414E-03     8.376E-07     3.950E-24      0.000E+00      0.000E+00        0.000E+00       5.799E-03      4.283E-03
513.00    514.00    514.00     -5.000E+00     1.423E-03     8.344E-07     3.935E-24      0.000E+00      0.000E+00        0.000E+00       5.782E-03      4.282E-03
514.00    515.00    515.00     -5.000E+00     1.431E-03     8.311E-07     3.921E-24      0.000E+00      0.000E+00        0.000E+00       5.766E-03      4.282E-03
515.00    516.00    516.00     -5.000E+00     1.440E-03     8.279E-07     3.906E-24      0.000E+00      0.000E+00        0.000E+00       5.749E-03      4.282E-03
516.00    517.00    517.00     -5.000E+00     1.449E-03     8.247E-07     3.892E-24      0.000E+00      0.000E+00        0.000E+00       5.733E-03      4.282E-03
517.00    518.00    518.00     -5.000E+00     1.457E-03     8.215E-07     3.877E-24      0.000E+00      0.000E+00        0.000E+00       5.717E-03      4.282E-03
518.00    519.00    519.00     -5.000E+00     1.466E-03     8.184E-07     3.863E-24      0.000E+00      0.000E+00        0.000E+00       5.701E-03      4.282E-03
519.00    520.00    520.00     -5.000E+00     1.475E-03     8.152E-07     3.848E-24      0.000E+00      0.000E+00        0.000E+00       5.685E-03      4.282E-03
520.00    521.00    521.00     -5.000E+00     1.483E-03     8.121E-07     3.834E-24      0.000E+00      0.000E+00        0.000E+00       5.669E-03      4.282E-03
521.00    522.00    522.00     -5.000E+00     1.492E-03     8.090E-07     3.820E-24      0.000E+00      0.000E+00        0.000E+00       5.653E-03      4.282E-03
522.00    523.00    523.00     -5.000E+00     1.501E-03     8.059E-07     3.806E-24      0.000E+00      0.000E+00        0.000E+00       5.637E-03      4.282E-03
523.00    524.00    524.00     -5.000E+00     1.509E-03     8.028E-07     3.792E-24      0.000E+00      0.000E+00        0.000E+00       5.622E-03      4.282E-03
524.00    525.00    525.00     -5.000E+00     1.518E-03     7.998E-07     3.778E-24      0.000E+00      0.000E+00        0.000E+00       5.606E-03      4.282E-03
525.00    526.00    526.00     -5.000E+00     1.527E-03     7.967E-07     3.764E-24      0.000E+00      0.000E+00        0.000E+00       5.591E-03      4.282E-03
526.00    527.00    527.00     -5.000E+00     1.535E-03     7.937E-07     3.751E-24      0.000E+00      0.000E+00        0.000E+00       5.576E-03      4.282E-03
527.00    528.00    528.00     -5.000E+00     1.544E-03     7.907E-07     3.737E-24      0.000E+00      0.000E+00        0.000E+00       5.560E-03      4.282E-03
528.00    529.00    529.00     -5.000E+00     1.553E-03     7.877E-07     3.723E-24      0.000E+00      0.000E+00        0.000E+00       5.545E-03      4.281E-03
529.00    530.00    530.00     -5.000E+00     1.561E-03     7.847E-07     3.710E-24      0.000E+00      0.000E+00        0.000E+00       5.531E-03      4.281E-03
530.00    531.00    531.00     -5.000E+00     1.570E-03     7.818E-07     3.697E-24      0.000E+00      0.000E+00        0.000E+00       5.516E-03      4.281E-03
531.00    532.00    532.00     -5.000E+00     1.579E-03     7.789E-07     3.683E-24      0.000E+00      0.000E+00        0.000E+00       5.501E-03      4.281E-03
532.00    533.00    533.00     -5.000E+00     1.588E-03     7.759E-07     3.670E-24      0.000E+00      0.000E+00        0.000E+00       5.486E-03      4.281E-03
533.00    534.00    534.00     -5.000E+00     1.596E-03     7.730E-07     3.657E-24      0.000E+00      0.000E+00        0.000E+00       5.472E-03      4.281E-03
534.00    535.00    535.00     -5.000E+00     1.605E-03     7.701E-07     3.643E-24      0.000E+00      0.000E+00        0.000E+00       5.457E-03      4.281E-03
535.00    536.00    536.00     -5.000E+00     1.614E-03     7.673E-07     3.630E-24      0.000E+00      0.000E+00        0.000E+00       5.443E-03      4.281E-03
536.00    537.00    537.00     -5.000E+00     1.623E-03     7.644E-07     3.617E-24      0.000E+00      0.000E+00        0.000E+00       5.429E-03      4.281E-03
537.00    538.00    538.00     -5.000E+00     1.632E-03     7.616E-07     3.604E-24      0.000E+00      0.000E+00        0.000E+00       5.415E-03      4.281E-03
538.00    539.00    539.00     -5.000E+00     1.640E-03     7.588E-07     3.591E-24      0.000E+00      0.000E+00        0.000E+00       5.401E-03      4.281E-03
539.00    540.00    540.00     -5.000E+00     1.649E-03     7.559E-07     3.579E-24      0.000E+00      0.000E+00        0.000E+00       5.387E-03      4.281E-03
540.00    541.00    541.00     -5.000E+00     1.658E-03     7.532E-07     3.566E-24      0.000E+00      0.000E+00        0.000E+00       5.373E-03      4.281E-03
541.00    542.00    542.00     -5.000E+00     1.667E-03     7.504E-07     3.553E-24      0.000E+00      0.000E+00        0.000E+00       5.359E-03      4.281E-03
542.00    543.00    543.00     -5.000E+00     1.676E-03     7.476E-07     3.541E-24      0.000E+00      0.000E+00        0.000E+00       5.346E-03      4.281E-03
543.00    544.00    544.00     -5.000E+00     1.684E-03     7.449E-07     3.528E-24      0.000E+00      0.000E+00        0.000E+00       5.332E-03      4.281E-03
544.00    545.00    545.00     -5.000E+00     1.693E-03     7.421E-07     3.516E-24      0.000E+00      0.000E+00        0.000E+00       5.319E-03      4.280E-03
545.00    546.00    546.00     -5.000E+00     1.702E-03     7.394E-07     3.503E-24      0.000E+00      0.000E+00        0.000E+00       5.305E-03      4.280E-03
546.00    547.00    547.00     -5.000E+00     1.711E-03     7.367E-07     3.491E-24      0.000E+00      0.000E+00        0.000E+00       5.292E-03      4.280E-03
547.00    548.00    548.00     -5.000E+00     1.720E-03     7.340E-07     3.478E-24      0.000E+00      0.000E+00        0.000E+00       5.279E-03      4.280E-03
548.00    549.00    549.00     -5.000E+00     1.729E-03     7.314E-07     3.466E-24      0.000E+00      0.000E+00        0.000E+00       5.266E-03      4.280E-03
549.00    550.00    550.00     -5.000E+00     1.737E-03     7.287E-07     3.454E-24      0.000E+00      0.000E+00        0.000E+00       5.253E-03      4.280E-03
550.00    551.00    551.00     -5.000E+00     1.746E-03     7.261E-07     3.442E-24      0.000E+00      0.000E+00        0.000E+00       5.240E-03      4.280E-03
551.00    552.00    552.00     -5.000E+00     1.755E-03     7.234E-07     3.430E-24      0.000E+00      0.000E+00        0.000E+00       5.227E-03      4.280E-03
552.00    553.00    553.00     -5.000E+00     1.764E-03     7.208E-07     3.418E-24      0.000E+00      0.000E+00        0.000E+00       5.214E-03      4.280E-03
553.00    554.00    554.00     -5.000E+00     1.773E-03     7.182E-07     3.406E-24      0.000E+00      0.000E+00        0.000E+00       5.201E-03      4.280E-03
554.00    555.00    555.00     -5.000E+00     1.782E-03     7.156E-07     3.394E-24      0.000E+00      0.000E+00        0.000E+00       5.189E-03      4.280E-03
555.00    556.00    556.00     -5.000E+00     1.791E-03     7.131E-07     3.382E-24      0.000E+00      0.000E+00        0.000E+00       5.176E-03      4.280E-03
556.00    557.00    557.00     -5.000E+00     1.799E-03     7.105E-07     3.370E-24      0.000E+00      0.000E+00        0.000E+00       5.164E-03      4.280E-03
557.00    558.00    558.00     -5.000E+00     1.808E-03     7.080E-07     3.359E-24      0.000E+00      0.000E+00        0.000E+00       5.152E-03      4.280E-03
558.00    559.00    559.00     -5.000E+00     1.817E-03     7.054E-07     3.347E-24      0.000E+00      0.000E+00        0.000E+00       5.139E-03      4.280E-03
559.00    560.00    560.00     -5.000E+00     1.826E-03     7.029E-07     3.336E-24      0.000E+00      0.000E+00        0.000E+00       5.127E-03      4.280E-03
560.00    561.00    561.00     -5.000E+00     1.835E-03     7.004E-07     3.324E-24      0.000E+00      0.000E+00        0.000E+00       5.115E-03      4.280E-03
561.00    562.00    562.00     -5.000E+00     1.844E-03     6.979E-07     3.313E-24      0.000E+00      0.000E+00        0.000E+00       5.103E-03      4.280E-03
562.00    563.00    563.00     -5.000E+00     1.853E-03     6.954E-07     3.301E-24      0.000E+00      0.000E+00        0.000E+00       5.091E-03      4.280E-03
563.00    564.00    564.00     -5.000E+00     1.862E-03     6.930E-07     3.290E-24      0.000E+00      0.000E+00        0.000E+00       5.079E-03      4.279E-03
564.00    565.00    565.00     -5.000E+00     1.871E-03     6.905E-07     3.279E-24      0.000E+00      0.000E+00        0.000E+00       5.067E-03      4.279E-03
565.00    566.00    566.00     -5.000E+00     1.880E-03     6.881E-07     3.267E-24      0.000E+00      0.000E+00        0.000E+00       5.056E-03      4.279E-03
566.00    567.00    567.00     -5.000E+00     1.889E-03     6.857E-07     3.256E-24      0.000E+00      0.000E+00        0.000E+00       5.044E-03      4.279E-03
567.00    568.00    568.00     -5.000E+00     1.897E-03     6.832E-07     3.245E-24      0.000E+00      0.000E+00        0.000E+00       5.033E-03      4.279E-03
568.00    569.00    569.00     -5.000E+00     1.906E-03     6.808E-07     3.234E-24      0.000E+00      0.000E+00        0.000E+00       5.021E-03      4.279E-03
569.00    570.00    570.00     -5.000E+00     1.915E-03     6.785E-07     3.223E-24      0.000E+00      0.000E+00        0.000E+00       5.010E-03      4.279E-03
570.00    571.00    571.00     -5.000E+00     1.924E-03     6.761E-07     3.212E-24      0.000E+00      0.000E+00        0.000E+00       4.998E-03      4.279E-03
571.00    572.00    572.00     -5.000E+00     1.933E-03     6.737E-07     3.201E-24      0.000E+00      0.000E+00        0.000E+00       4.987E-03      4.279E-03
572.00    573.00    573.00     -5.000E+00     1.942E-03     6.714E-07     3.190E-24      0.000E+00      0.000E+00        0.000E+00       4.976E-03      4.279E-03
573.00    574.00    574.00     -5.000E+00     1.951E-03     6.690E-07     3.180E-24      0.000E+00      0.000E+00        0.000E+00       4.965E-03      4.279E-03
574.00    575.00    575.00     -5.000E+00     1.960E-03     6.667E-07     3.169E-24      0.000E+00      0.000E+00        0.000E+00       4.954E-03      4.279E-03
575.00    576.00    576.00     -5.000E+00     1.969E-03     6.644E-07     3.158E-24      0.000E+00      0.000E+00        0.000E+00       4.943E-03      4.279E-03
576.00    577.00    577.00     -5.000E+00     1.978E-03     6.621E-07     3.148E-24      0.000E+00      0.000E+00        0.000E+00       4.932E-03      4.279E-03
577.00    578.00    578.00     -5.000E+00     1.987E-03     6.598E-07     3.137E-24      0.000E+00      0.000E+00        0.000E+00       4.921E-03      4.279E-03
578.00    579.00    579.00     -5.000E+00     1.996E-03     6.575E-07     3.126E-24      0.000E+00      0.000E+00        0.000E+00       4.910E-03      4.279E-03
579.00    580.00    580.00     -5.000E+00     2.005E-03     6.553E-07     3.116E-24      0.000E+00      0.000E+00        0.000E+00       4.899E-03      4.279E-03
580.00    581.00    581.00     -5.000E+00     2.014E-03     6.530E-07     3.106E-24      0.000E+00      0.000E+00        0.000E+00       4.889E-03      4.279E-03
581.00    582.00    582.00     -5.000E+00     2.023E-03     6.508E-07     3.095E-24      0.000E+00      0.000E+00        0.000E+00       4.878E-03      4.279E-03
582.00    583.00    583.00     -5.000E+00     2.032E-03     6.485E-07     3.085E-24      0.000E+00      0.000E+00        0.000E+00       4.868E-03      4.279E-03
583.00    584.00    584.00     -5.000E+00     2.041E-03     6.463E-07     3.075E-24      0.000E+00      0.000E+00        0.000E+00       4.857E-03      4.278E-03
584.00    585.00    585.00     -5.000E+00     2.050E-03     6.441E-07     3.064E-24      0.000E+00      0.000E+00        0.000E+00       4.847E-03      4.278E-03
585.00    586.00    586.00     -5.000E+00     2.059E-03     6.419E-07     3.054E-24      0.000E+00      0.000E+00        0.000E+00       4.836E-03      4.278E-03
586.00    587.00    587.00     -5.000E+00     2.068E-03     6.397E-07     3.044E-24      0.000E+00      0.000E+00        0.000E+00       4.826E-03      4.278E-03
587.00    588.00    588.00     -5.000E+00     2.077E-03     6.376E-07     3.034E-24      0.000E+00      0.000E+00        0.000E+00       4.816E-03      4.278E-03
588.00    589.00    589.00     -5.000E+00     2.086E-03     6.354E-07     3.024E-24      0.000E+00      0.000E+00        0.000E+00       4.806E-03      4.278E-03
589.00    590.00    590.00     -5.000E+00     2.095E-03     6.332E-07     3.014E-24      0.000E+00      0.000E+00        0.000E+00       4.796E-03      4.278E-03
590.00    591.00    591.00     -5.000E+00     2.104E-03     6.311E-07     3.004E-24      0.000E+00      0.000E+00        0.000E+00       4.786E-03      4.278E-03
591.00    592.00    592.00     -5.000E+00     2.113E-03     6.290E-07     2.994E-24      0.000E+00      0.000E+00        0.000E+00       4.776E-03      4.278E-03
592.00    593.00    593.00     -5.000E+00     2.122E-03     6.268E-07     2.984E-24      0.000E+00      0.000E+00        0.000E+00       4.766E-03      4.278E-03
593.00    594.00    594.00     -5.000E+00     2.131E-03     6.247E-07     2.975E-24      0.000E+00      0.000E+00        0.000E+00       4.756E-03      4.278E-03
594.00    595.00    595.00     -5.000E+00     2.140E-03     6.226E-07     2.965E-24      0.000E+00      0.000E+00        0.000E+00       4.746E-03      4.278E-03
595.00    596.00    596.00     -5.000E+00     2.149E-03     6.206E-07     2.955E-24      0.000E+00      0.000E+00        0.000E+00       4.737E-03      4.278E-03
596.00    597.00    597.00     -5.000E+00     2.158E-03     6.185E-07     2.946E-24      0.000E+00      0.000E+00        0.000E+00       4.727E-03      4.278E-03
597.00    598.00    598.00     -5.000E+00     2.167E-03     6.164E-07     2.936E-24      0.000E+00      0.000E+00        0.000E+00       4.717E-03      4.278E-03
598.00    599.00    599.00     -5.000E+00     2.176E-03     6.144E-07     2.926E-24      0.000E+00      0.000E+00        0.000E+00       4.708E-03      4.278E-03
599.00    600.00    600.00     -5.000E+00     2.185E-03     6.123E-07     2.917E-24      0.000E+00      0.000E+00        0.000E+00       4.698E-03      4.278E-03
600.00    601.00    601.00     -5.000E+00     2.194E-03     6.103E-07     2.907E-24      0.000E+00      0.000E+00        0.000E+00       4.689E-03      4.278E-03
601.00    602.00    602.00     -5.000E+00     2.203E-03     6.082E-07     2.898E-24      0.000E+00      0.000E+00        0.000E+00       4.680E-03      4.278E-03
602.00    603.00    603.00     -5.000E+00     2.212E-03     6.062E-07     2.889E-24      0.000E+00      0.000E+00        0.000E+00       4.670E-03      4.278E-03
603.00    604.00    604.00     -5.000E+00     2.221E-03     6.042E-07     2.879E-24      0.000E+00      0.000E+00        0.000E+00       4.661E-03      4.278E-03
604.00    605.00    605.00     -5.000E+00     2.230E-03     6.022E-07     2.870E-24      0.000E+00      0.000E+00        0.000E+00       4.652E-03      4.278E-03
605.00    606.00    606.00     -5.000E+00     2.240E-03     6.002E-07     2.861E-24      0.000E+00      0.000E+00        0.000E+00       4.643E-03      4.278E-03
606.00    607.00    607.00     -5.000E+00     2.249E-03     5.983E-07     2.852E-24      0.000E+00      0.000E+00        0.000E+00       4.634E-03      4.278E-03
607.00    608.00    608.00     -5.000E+00     2.258E-03     5.963E-07     2.842E-24      0.000E+00      0.000E+00        0.000E+00       4.624E-03      4.277E-03
608.00    609.00    609.00     -5.000E+00     2.267E-03     5.943E-07     2.833E-24      0.000E+00      0.000E+00        0.000E+00       4.615E-03      4.277E-03
609.00    610.00    610.00     -5.000E+00     2.276E-03     5.924E-07     2.824E-24      0.000E+00      0.000E+00        0.000E+00       4.607E-03      4.277E-03
610.00    611.00    611.00     -5.000E+00     2.285E-03     5.905E-07     2.815E-24      0.000E+00      0.000E+00        0.000E+00       4.598E-03      4.277E-03
611.00    612.00    612.00     -5.000E+00     2.294E-03     5.885E-07     2.806E-24      0.000E+00      0.000E+00        0.000E+00       4.589E-03      4.277E-03
612.00    613.00    613.00     -5.000E+00     2.303E-03     5.866E-07     2.797E-24      0.000E+00      0.000E+00        0.000E+00       4.580E-03      4.277E-03
613.00    614.00    614.00     -5.000E+00     2.312E-03     5.847E-07     2.788E-24      0.000E+00      0.000E+00        0.000E+00       4.571E-03      4.277E-03
614.00    615.00    615.00     -5.000E+00     2.321E-03     5.828E-07     2.780E-24      0.000E+00      0.000E+00        0.000E+00       4.563E-03      4.277E-03
615.00    616.00    616.00     -5.000E+00     2.330E-03     5.809E-07     2.771E-24      0.000E+00      0.000E+00        0.000E+00       4.554E-03      4.277E-03
616.00    617.00    617.00     -5.000E+00     2.339E-03     5.790E-07     2.762E-24      0.000E+00      0.000E+00        0.000E+00       4.545E-03      4.277E-03
617.00    618.00    618.00     -5.000E+00     2.348E-03     5.772E-07     2.753E-24      0.000E+00      0.000E+00        0.000E+00       4.537E-03      4.277E-03
618.00    619.00    619.00     -5.000E+00     2.358E-03     5.753E-07     2.745E-24      0.000E+00      0.000E+00        0.000E+00       4.528E-03      4.277E-03
619.00    620.00    620.00     -5.000E+00     2.367E-03     5.734E-07     2.736E-24      0.000E+00      0.000E+00        0.000E+00       4.520E-03      4.277E-03
620.00    621.00    621.00     -5.000E+00     2.376E-03     5.716E-07     2.727E-24      0.000E+00      0.000E+00        0.000E+00       4.512E-03      4.277E-03
621.00    622.00    622.00     -5.000E+00     2.385E-03     5.698E-07     2.719E-24      0.000E+00      0.000E+00        0.000E+00       4.503E-03      4.277E-03
622.00    623.00    623.00     -5.000E+00     2.394E-03     5.679E-07     2.710E-24      0.000E+00      0.000E+00        0.000E+00       4.495E-03      4.277E-03
623.00    624.00    624.00     -5.000E+00     2.403E-03     5.661E-07     2.702E-24      0.000E+00      0.000E+00        0.000E+00       4.487E-03      4.277E-03
624.00    625.00    625.00     -5.000E+00     2.412E-03     5.643E-07     2.693E-24      0.000E+00      0.000E+00        0.000E+00       4.479E-03      4.277E-03
625.00    626.00    626.00     -5.000E+00     2.421E-03     5.625E-07     2.685E-24      0.000E+00      0.000E+00        0.000E+00       4.470E-03      4.277E-03
626.00    627.00    627.00     -5.000E+00     2.430E-03     5.607E-07     2.677E-24      0.000E+00      0.000E+00        0.000E+00       4.462E-03      4.277E-03
627.00    628.00    628.00     -5.000E+00     2.440E-03     5.589E-07     2.668E-24      0.000E+00      0.000E+00        0.000E+00       4.454E-03      4.277E-03
628.00    629.00    629.00     -5.000E+00     2.449E-03     5.571E-07     2.660E-24      0.000E+00      0.000E+00        0.000E+00       4.446E-03      4.277E-03
629.00    630.00    630.00     -5.000E+00     2.458E-03     5.554E-07     2.652E-24      0.000E+00      0.000E+00        0.000E+00       4.438E-03      4.277E-03
630.00    631.00    631.00     -5.000E+00     2.467E-03     5.536E-07     2.643E-24      0.000E+00      0.000E+00        0.000E+00       4.430E-03      4.277E-03
631.00    632.00    632.00     -5.000E+00     2.476E-03     5.519E-07     2.635E-24      0.000E+00      0.000E+00        0.000E+00       4.423E-03      4.277E-03
632.00    633.00    633.00     -5.000E+00     2.485E-03     5.501E-07     2.627E-24      0.000E+00      0.000E+00        0.000E+00       4.415E-03      4.277E-03
633.00    634.00    634.00     -5.000E+00     2.494E-03     5.484E-07     2.619E-24      0.000E+00      0.000E+00        0.000E+00       4.407E-03      4.277E-03
634.00    635.00    635.00     -5.000E+00     2.503E-03     5.467E-07     2.611E-24      0.000E+00      0.000E+00        0.000E+00       4.399E-03      4.277E-03
635.00    636.00    636.00     -5.000E+00     2.513E-03     5.449E-07     2.603E-24      0.000E+00      0.000E+00        0.000E+00       4.392E-03      4.276E-03
636.00    637.00    637.00     -5.000E+00     2.522E-03     5.432E-07     2.595E-24      0.000E+00      0.000E+00        0.000E+00       4.384E-03      4.276E-03
637.00    638.00    638.00     -5.000E+00     2.531E-03     5.415E-07     2.587E-24      0.000E+00      0.000E+00        0.000E+00       4.376E-03      4.276E-03
638.00    639.00    639.00     -5.000E+00     2.540E-03     5.398E-07     2.579E-24      0.000E+00      0.000E+00        0.000E+00       4.369E-03      4.276E-03
639.00    640.00    640.00     -5.000E+00     2.549E-03     5.382E-07     2.571E-24      0.000E+00      0.000E+00        0.000E+00       4.361E-03      4.276E-03
640.00    641.00    641.00     -5.000E+00     2.558E-03     5.365E-07     2.563E-24      0.000E+00      0.000E+00        0.000E+00       4.354E-03      4.276E-03
641.00    642.00    642.00     -5.000E+00     2.568E-03     5.348E-07     2.555E-24      0.000E+00      0.000E+00        0.000E+00       4.346E-03      4.276E-03
642.00    643.00    643.00     -5.000E+00     2.577E-03     5.331E-07     2.548E-24      0.000E+00      0.000E+00        0.000E+00       4.339E-03      4.276E-03
643.00    644.00    644.00     -5.000E+00     2.586E-03     5.315E-07     2.540E-24      0.000E+00      0.000E+00        0.000E+00       4.331E-03      4.276E-03
644.00    645.00    645.00     -5.000E+00     2.595E-03     5.298E-07     2.532E-24      0.000E+00      0.000E+00        0.000E+00       4.324E-03      4.276E-03
645.00    646.00    646.00     -5.000E+00     2.604E-03     5.282E-07     2.524E-24      0.000E+00      0.000E+00        0.000E+00       4.317E-03      4.276E-03
646.00    647.00    647.00     -5.000E+00     2.613E-03     5.266E-07     2.517E-24      0.000E+00      0.000E+00        0.000E+00       4.310E-03      4.276E-03
647.00    648.00    648.00     -5.000E+00     2.623E-03     5.249E-07     2.509E-24      0.000E+00      0.000E+00        0.000E+00       4.302E-03      4.276E-03
648.00    649.00    649.00     -5.000E+00     2.632E-03     5.233E-07     2.502E-24      0.000E+00      0.000E+00        0.000E+00       4.295E-03      4.276E-03
649.00    650.00    650.00     -5.000E+00     2.641E-03     5.217E-07     2.494E-24      0.000E+00      0.000E+00        0.000E+00       4.288E-03      4.276E-03
650.00    651.00    651.00     -5.000E+00     2.650E-03     5.201E-07     2.487E-24      0.000E+00      0.000E+00        0.000E+00       4.281E-03      4.276E-03
651.00    652.00    652.00     -5.000E+00     2.659E-03     5.185E-07     2.479E-24      0.000E+00      0.000E+00        0.000E+00       4.274E-03      4.276E-03
652.00    653.00    653.00     -5.000E+00     2.669E-03     5.169E-07     2.472E-24      0.000E+00      0.000E+00        0.000E+00       4.267E-03      4.276E-03
653.00    654.00    654.00     -5.000E+00     2.678E-03     5.154E-07     2.464E-24      0.000E+00      0.000E+00        0.000E+00       4.260E-03      4.276E-03
654.00    655.00    655.00     -5.000E+00     2.687E-03     5.138E-07     2.457E-24      0.000E+00      0.000E+00        0.000E+00       4.253E-03      4.276E-03
655.00    656.00    656.00     -5.000E+00     2.696E-03     5.122E-07     2.450E-24      0.000E+00      0.000E+00        0.000E+00       4.246E-03      4.276E-03
656.00    657.00    657.00     -5.000E+00     2.705E-03     5.107E-07     2.442E-24      0.000E+00      0.000E+00        0.000E+00       4.239E-03      4.276E-03
657.00    658.00    658.00     -5.000E+00     2.715E-03     5.091E-07     2.435E-24      0.000E+00      0.000E+00        0.000E+00       4.233E-03      4.276E-03
658.00    659.00    659.00     -5.000E+00     2.724E-03     5.076E-07     2.428E-24      0.000E+00      0.000E+00        0.000E+00       4.226E-03      4.276E-03
659.00    660.00    660.00     -5.000E+00     2.733E-03     5.060E-07     2.420E-24      0.000E+00      0.000E+00        0.000E+00       4.219E-03      4.276E-03
660.00    661.00    661.00     -5.000E+00     2.742E-03     5.045E-07     2.413E-24      0.000E+00      0.000E+00        0.000E+00       4.212E-03      4.276E-03
661.00    662.00    662.00     -5.000E+00     2.751E-03     5.030E-07     2.406E-24      0.000E+00      0.000E+00        0.000E+00       4.206E-03      4.276E-03
662.00    663.00    663.00     -5.000E+00     2.761E-03     5.015E-07     2.399E-24      0.000E+00      0.000E+00        0.000E+00       4.199E-03      4.276E-03
663.00    664.00    664.00     -5.000E+00     2.770E-03     4.999E-07     2.392E-24      0.000E+00      0.000E+00        0.000E+00       4.192E-03      4.276E-03
664.00    665.00    665.00     -5.000E+00     2.779E-03     4.984E-07     2.385E-24      0.000E+00      0.000E+00        0.000E+00       4.186E-03      4.276E-03
665.00    666.00    666.00     -5.000E+00     2.789E-03     4.969E-07     2.378E-24      0.000E+00      0.000E+00        0.000E+00       4.179E-03      4.276E-03
666.00    667.00    667.00     -5.000E+00     2.798E-03     4.955E-07     2.371E-24      0.000E+00      0.000E+00        0.000E+00       4.173E-03      4.276E-03
667.00    668.00    668.00     -5.000E+00     2.807E-03     4.940E-07     2.364E-24      0.000E+00      0.000E+00        0.000E+00       4.166E-03      4.276E-03
668.00    669.00    669.00     -5.000E+00     2.816E-03     4.925E-07     2.357E-24      0.000E+00      0.000E+00        0.000E+00       4.160E-03      4.276E-03
669.00    670.00    670.00     -5.000E+00     2.826E-03     4.910E-07     2.350E-24      0.000E+00      0.000E+00        0.000E+00       4.153E-03      4.275E-03
670.00    671.00    671.00     -5.000E+00     2.835E-03     4.896E-07     2.343E-24      0.000E+00      0.000E+00        0.000E+00       4.147E-03      4.275E-03
671.00    672.00    672.00     -5.000E+00     2.844E-03     4.881E-07     2.336E-24      0.000E+00      0.000E+00        0.000E+00       4.141E-03      4.275E-03
672.00    673.00    673.00     -5.000E+00     2.853E-03     4.867E-07     2.329E-24      0.000E+00      0.000E+00        0.000E+00       4.134E-03      4.275E-03
673.00    674.00    674.00     -5.000E+00     2.862E-03     4.852E-07     2.323E-24      0.000E+00      0.000E+00        0.000E+00       4.128E-03      4.275E-03
674.00    675.00    675.00     -5.000E+00     2.872E-03     4.838E-07     2.316E-24      0.000E+00      0.000E+00        0.000E+00       4.122E-03      4.275E-03
675.00    676.00    676.00     -5.000E+00     2.881E-03     4.824E-07     2.309E-24      0.000E+00      0.000E+00        0.000E+00       4.116E-03      4.275E-03
