 Mv1      Mv2        Mvp         lamL         Omega        protonSI      sv-WW          Br(H->v1v1)     Br(H->v2v2)     Br(H->v-v+)      Br(H->AA)      Width_H   
566.00    567.00    567.00     -1.000E-02     5.599E-02     2.743E-12     7.732E-26      0.000E+00      0.000E+00        0.000E+00       2.305E-03      4.268E-03
567.00    568.00    568.00     -1.000E-02     5.618E-02     2.733E-12     7.705E-26      0.000E+00      0.000E+00        0.000E+00       2.305E-03      4.268E-03
568.00    569.00    569.00     -1.000E-02     5.637E-02     2.723E-12     7.679E-26      0.000E+00      0.000E+00        0.000E+00       2.305E-03      4.268E-03
569.00    570.00    570.00     -1.000E-02     5.656E-02     2.714E-12     7.652E-26      0.000E+00      0.000E+00        0.000E+00       2.305E-03      4.268E-03
570.00    571.00    571.00     -1.000E-02     5.675E-02     2.704E-12     7.626E-26      0.000E+00      0.000E+00        0.000E+00       2.305E-03      4.268E-03
571.00    572.00    572.00     -1.000E-02     5.694E-02     2.695E-12     7.600E-26      0.000E+00      0.000E+00        0.000E+00       2.305E-03      4.268E-03
572.00    573.00    573.00     -1.000E-02     5.713E-02     2.685E-12     7.574E-26      0.000E+00      0.000E+00        0.000E+00       2.305E-03      4.268E-03
573.00    574.00    574.00     -1.000E-02     5.732E-02     2.676E-12     7.548E-26      0.000E+00      0.000E+00        0.000E+00       2.304E-03      4.268E-03
574.00    575.00    575.00     -1.000E-02     5.752E-02     2.667E-12     7.523E-26      0.000E+00      0.000E+00        0.000E+00       2.304E-03      4.268E-03
575.00    576.00    576.00     -1.000E-02     5.771E-02     2.658E-12     7.497E-26      0.000E+00      0.000E+00        0.000E+00       2.304E-03      4.268E-03
576.00    577.00    577.00     -1.000E-02     5.790E-02     2.648E-12     7.472E-26      0.000E+00      0.000E+00        0.000E+00       2.304E-03      4.268E-03
577.00    578.00    578.00     -1.000E-02     5.809E-02     2.639E-12     7.447E-26      0.000E+00      0.000E+00        0.000E+00       2.304E-03      4.268E-03
578.00    579.00    579.00     -1.000E-02     5.829E-02     2.630E-12     7.421E-26      0.000E+00      0.000E+00        0.000E+00       2.304E-03      4.268E-03
579.00    580.00    580.00     -1.000E-02     5.848E-02     2.621E-12     7.396E-26      0.000E+00      0.000E+00        0.000E+00       2.304E-03      4.268E-03
580.00    581.00    581.00     -1.000E-02     5.867E-02     2.612E-12     7.372E-26      0.000E+00      0.000E+00        0.000E+00       2.304E-03      4.268E-03
581.00    582.00    582.00     -1.000E-02     5.887E-02     2.603E-12     7.347E-26      0.000E+00      0.000E+00        0.000E+00       2.304E-03      4.268E-03
582.00    583.00    583.00     -1.000E-02     5.906E-02     2.594E-12     7.322E-26      0.000E+00      0.000E+00        0.000E+00       2.304E-03      4.268E-03
583.00    584.00    584.00     -1.000E-02     5.926E-02     2.585E-12     7.298E-26      0.000E+00      0.000E+00        0.000E+00       2.304E-03      4.268E-03
584.00    585.00    585.00     -1.000E-02     5.945E-02     2.576E-12     7.273E-26      0.000E+00      0.000E+00        0.000E+00       2.304E-03      4.268E-03
585.00    586.00    586.00     -1.000E-02     5.965E-02     2.568E-12     7.249E-26      0.000E+00      0.000E+00        0.000E+00       2.304E-03      4.268E-03
586.00    587.00    587.00     -1.000E-02     5.984E-02     2.559E-12     7.225E-26      0.000E+00      0.000E+00        0.000E+00       2.304E-03      4.268E-03
587.00    588.00    588.00     -1.000E-02     6.004E-02     2.550E-12     7.201E-26      0.000E+00      0.000E+00        0.000E+00       2.304E-03      4.268E-03
588.00    589.00    589.00     -1.000E-02     6.024E-02     2.542E-12     7.177E-26      0.000E+00      0.000E+00        0.000E+00       2.304E-03      4.268E-03
589.00    590.00    590.00     -1.000E-02     6.043E-02     2.533E-12     7.153E-26      0.000E+00      0.000E+00        0.000E+00       2.304E-03      4.268E-03
590.00    591.00    591.00     -1.000E-02     6.063E-02     2.524E-12     7.129E-26      0.000E+00      0.000E+00        0.000E+00       2.304E-03      4.268E-03
591.00    592.00    592.00     -1.000E-02     6.083E-02     2.516E-12     7.106E-26      0.000E+00      0.000E+00        0.000E+00       2.304E-03      4.268E-03
592.00    593.00    593.00     -1.000E-02     6.102E-02     2.507E-12     7.082E-26      0.000E+00      0.000E+00        0.000E+00       2.304E-03      4.268E-03
593.00    594.00    594.00     -1.000E-02     6.122E-02     2.499E-12     7.059E-26      0.000E+00      0.000E+00        0.000E+00       2.304E-03      4.268E-03
594.00    595.00    595.00     -1.000E-02     6.142E-02     2.491E-12     7.036E-26      0.000E+00      0.000E+00        0.000E+00       2.304E-03      4.268E-03
595.00    596.00    596.00     -1.000E-02     6.162E-02     2.482E-12     7.013E-26      0.000E+00      0.000E+00        0.000E+00       2.304E-03      4.268E-03
596.00    597.00    597.00     -1.000E-02     6.182E-02     2.474E-12     6.990E-26      0.000E+00      0.000E+00        0.000E+00       2.304E-03      4.268E-03
597.00    598.00    598.00     -1.000E-02     6.202E-02     2.466E-12     6.967E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
598.00    599.00    599.00     -1.000E-02     6.222E-02     2.457E-12     6.944E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
599.00    600.00    600.00     -1.000E-02     6.241E-02     2.449E-12     6.922E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
600.00    601.00    601.00     -1.000E-02     6.262E-02     2.441E-12     6.899E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
601.00    602.00    602.00     -1.000E-02     6.281E-02     2.433E-12     6.877E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
602.00    603.00    603.00     -1.000E-02     6.302E-02     2.425E-12     6.854E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
603.00    604.00    604.00     -1.000E-02     6.322E-02     2.417E-12     6.832E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
604.00    605.00    605.00     -1.000E-02     6.342E-02     2.409E-12     6.810E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
605.00    606.00    606.00     -1.000E-02     6.362E-02     2.401E-12     6.788E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
606.00    607.00    607.00     -1.000E-02     6.382E-02     2.393E-12     6.766E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
607.00    608.00    608.00     -1.000E-02     6.402E-02     2.385E-12     6.744E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
608.00    609.00    609.00     -1.000E-02     6.422E-02     2.377E-12     6.723E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
609.00    610.00    610.00     -1.000E-02     6.443E-02     2.370E-12     6.701E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
610.00    611.00    611.00     -1.000E-02     6.463E-02     2.362E-12     6.680E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
611.00    612.00    612.00     -1.000E-02     6.483E-02     2.354E-12     6.658E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
612.00    613.00    613.00     -1.000E-02     6.503E-02     2.346E-12     6.637E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
613.00    614.00    614.00     -1.000E-02     6.524E-02     2.339E-12     6.616E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
614.00    615.00    615.00     -1.000E-02     6.544E-02     2.331E-12     6.595E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
615.00    616.00    616.00     -1.000E-02     6.565E-02     2.324E-12     6.574E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
616.00    617.00    617.00     -1.000E-02     6.585E-02     2.316E-12     6.553E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
617.00    618.00    618.00     -1.000E-02     6.606E-02     2.309E-12     6.532E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
618.00    619.00    619.00     -1.000E-02     6.626E-02     2.301E-12     6.512E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
619.00    620.00    620.00     -1.000E-02     6.647E-02     2.294E-12     6.491E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
620.00    621.00    621.00     -1.000E-02     6.667E-02     2.286E-12     6.471E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
621.00    622.00    622.00     -1.000E-02     6.688E-02     2.279E-12     6.450E-26      0.000E+00      0.000E+00        0.000E+00       2.303E-03      4.268E-03
622.00    623.00    623.00     -1.000E-02     6.708E-02     2.272E-12     6.430E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
623.00    624.00    624.00     -1.000E-02     6.729E-02     2.264E-12     6.410E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
624.00    625.00    625.00     -1.000E-02     6.750E-02     2.257E-12     6.390E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
625.00    626.00    626.00     -1.000E-02     6.771E-02     2.250E-12     6.370E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
626.00    627.00    627.00     -1.000E-02     6.791E-02     2.243E-12     6.350E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
627.00    628.00    628.00     -1.000E-02     6.812E-02     2.236E-12     6.330E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
628.00    629.00    629.00     -1.000E-02     6.833E-02     2.229E-12     6.310E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
629.00    630.00    630.00     -1.000E-02     6.854E-02     2.221E-12     6.291E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
630.00    631.00    631.00     -1.000E-02     6.875E-02     2.214E-12     6.271E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
631.00    632.00    632.00     -1.000E-02     6.895E-02     2.207E-12     6.252E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
632.00    633.00    633.00     -1.000E-02     6.916E-02     2.200E-12     6.232E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
633.00    634.00    634.00     -1.000E-02     6.937E-02     2.194E-12     6.213E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
634.00    635.00    635.00     -1.000E-02     6.958E-02     2.187E-12     6.194E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
635.00    636.00    636.00     -1.000E-02     6.979E-02     2.180E-12     6.175E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
636.00    637.00    637.00     -1.000E-02     7.000E-02     2.173E-12     6.156E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
637.00    638.00    638.00     -1.000E-02     7.021E-02     2.166E-12     6.137E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
638.00    639.00    639.00     -1.000E-02     7.042E-02     2.159E-12     6.118E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
639.00    640.00    640.00     -1.000E-02     7.064E-02     2.153E-12     6.099E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
640.00    641.00    641.00     -1.000E-02     7.085E-02     2.146E-12     6.081E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
641.00    642.00    642.00     -1.000E-02     7.106E-02     2.139E-12     6.062E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
642.00    643.00    643.00     -1.000E-02     7.127E-02     2.133E-12     6.044E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
643.00    644.00    644.00     -1.000E-02     7.148E-02     2.126E-12     6.025E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
644.00    645.00    645.00     -1.000E-02     7.170E-02     2.119E-12     6.007E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
645.00    646.00    646.00     -1.000E-02     7.191E-02     2.113E-12     5.989E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
646.00    647.00    647.00     -1.000E-02     7.212E-02     2.106E-12     5.971E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
647.00    648.00    648.00     -1.000E-02     7.234E-02     2.100E-12     5.953E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
648.00    649.00    649.00     -1.000E-02     7.255E-02     2.093E-12     5.935E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
649.00    650.00    650.00     -1.000E-02     7.276E-02     2.087E-12     5.917E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
650.00    651.00    651.00     -1.000E-02     7.298E-02     2.080E-12     5.899E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
651.00    652.00    652.00     -1.000E-02     7.319E-02     2.074E-12     5.881E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
652.00    653.00    653.00     -1.000E-02     7.341E-02     2.068E-12     5.864E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
653.00    654.00    654.00     -1.000E-02     7.362E-02     2.061E-12     5.846E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
654.00    655.00    655.00     -1.000E-02     7.384E-02     2.055E-12     5.829E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
655.00    656.00    656.00     -1.000E-02     7.406E-02     2.049E-12     5.811E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
656.00    657.00    657.00     -1.000E-02     7.427E-02     2.043E-12     5.794E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
657.00    658.00    658.00     -1.000E-02     7.449E-02     2.036E-12     5.777E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
658.00    659.00    659.00     -1.000E-02     7.471E-02     2.030E-12     5.760E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
659.00    660.00    660.00     -1.000E-02     7.492E-02     2.024E-12     5.742E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
660.00    661.00    661.00     -1.000E-02     7.514E-02     2.018E-12     5.725E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
661.00    662.00    662.00     -1.000E-02     7.536E-02     2.012E-12     5.708E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
662.00    663.00    663.00     -1.000E-02     7.558E-02     2.006E-12     5.692E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
663.00    664.00    664.00     -1.000E-02     7.579E-02     2.000E-12     5.675E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
664.00    665.00    665.00     -1.000E-02     7.601E-02     1.994E-12     5.658E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
665.00    666.00    666.00     -1.000E-02     7.623E-02     1.988E-12     5.641E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
666.00    667.00    667.00     -1.000E-02     7.645E-02     1.982E-12     5.625E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
667.00    668.00    668.00     -1.000E-02     7.667E-02     1.976E-12     5.608E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
668.00    669.00    669.00     -1.000E-02     7.689E-02     1.970E-12     5.592E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
669.00    670.00    670.00     -1.000E-02     7.711E-02     1.964E-12     5.576E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
670.00    671.00    671.00     -1.000E-02     7.733E-02     1.958E-12     5.559E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
671.00    672.00    672.00     -1.000E-02     7.755E-02     1.952E-12     5.543E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
672.00    673.00    673.00     -1.000E-02     7.777E-02     1.947E-12     5.527E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
673.00    674.00    674.00     -1.000E-02     7.799E-02     1.941E-12     5.511E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
674.00    675.00    675.00     -1.000E-02     7.821E-02     1.935E-12     5.495E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
675.00    676.00    676.00     -1.000E-02     7.844E-02     1.929E-12     5.479E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
676.00    677.00    677.00     -1.000E-02     7.866E-02     1.924E-12     5.463E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
677.00    678.00    678.00     -1.000E-02     7.888E-02     1.918E-12     5.447E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
678.00    679.00    679.00     -1.000E-02     7.910E-02     1.912E-12     5.432E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
679.00    680.00    680.00     -1.000E-02     7.933E-02     1.907E-12     5.416E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
680.00    681.00    681.00     -1.000E-02     7.955E-02     1.901E-12     5.400E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
681.00    682.00    682.00     -1.000E-02     7.978E-02     1.896E-12     5.385E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
682.00    683.00    683.00     -1.000E-02     8.000E-02     1.890E-12     5.369E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
683.00    684.00    684.00     -1.000E-02     8.022E-02     1.885E-12     5.354E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
684.00    685.00    685.00     -1.000E-02     8.045E-02     1.879E-12     5.339E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
685.00    686.00    686.00     -1.000E-02     8.067E-02     1.874E-12     5.323E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
686.00    687.00    687.00     -1.000E-02     8.090E-02     1.868E-12     5.308E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
687.00    688.00    688.00     -1.000E-02     8.112E-02     1.863E-12     5.293E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
688.00    689.00    689.00     -1.000E-02     8.135E-02     1.857E-12     5.278E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
689.00    690.00    690.00     -1.000E-02     8.157E-02     1.852E-12     5.263E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
690.00    691.00    691.00     -1.000E-02     8.180E-02     1.847E-12     5.248E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
691.00    692.00    692.00     -1.000E-02     8.202E-02     1.841E-12     5.233E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
692.00    693.00    693.00     -1.000E-02     8.225E-02     1.836E-12     5.218E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
693.00    694.00    694.00     -1.000E-02     8.248E-02     1.831E-12     5.204E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
694.00    695.00    695.00     -1.000E-02     8.271E-02     1.825E-12     5.189E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
695.00    696.00    696.00     -1.000E-02     8.294E-02     1.820E-12     5.174E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
696.00    697.00    697.00     -1.000E-02     8.316E-02     1.815E-12     5.160E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
697.00    698.00    698.00     -1.000E-02     8.339E-02     1.810E-12     5.145E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
698.00    699.00    699.00     -1.000E-02     8.362E-02     1.805E-12     5.131E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
699.00    700.00    700.00     -1.000E-02     8.385E-02     1.799E-12     5.116E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
700.00    701.00    701.00     -1.000E-02     8.408E-02     1.794E-12     5.102E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
701.00    702.00    702.00     -1.000E-02     8.430E-02     1.789E-12     5.088E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
702.00    703.00    703.00     -1.000E-02     8.453E-02     1.784E-12     5.074E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
703.00    704.00    704.00     -1.000E-02     8.476E-02     1.779E-12     5.060E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
704.00    705.00    705.00     -1.000E-02     8.499E-02     1.774E-12     5.046E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
705.00    706.00    706.00     -1.000E-02     8.523E-02     1.769E-12     5.032E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
706.00    707.00    707.00     -1.000E-02     8.546E-02     1.764E-12     5.018E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
707.00    708.00    708.00     -1.000E-02     8.569E-02     1.759E-12     5.004E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
708.00    709.00    709.00     -1.000E-02     8.592E-02     1.754E-12     4.990E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
709.00    710.00    710.00     -1.000E-02     8.615E-02     1.749E-12     4.976E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
710.00    711.00    711.00     -1.000E-02     8.638E-02     1.744E-12     4.962E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
711.00    712.00    712.00     -1.000E-02     8.662E-02     1.739E-12     4.949E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
712.00    713.00    713.00     -1.000E-02     8.685E-02     1.734E-12     4.935E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
713.00    714.00    714.00     -1.000E-02     8.708E-02     1.729E-12     4.921E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
714.00    715.00    715.00     -1.000E-02     8.731E-02     1.725E-12     4.908E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
715.00    716.00    716.00     -1.000E-02     8.755E-02     1.720E-12     4.895E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
716.00    717.00    717.00     -1.000E-02     8.778E-02     1.715E-12     4.881E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
717.00    718.00    718.00     -1.000E-02     8.801E-02     1.710E-12     4.868E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
718.00    719.00    719.00     -1.000E-02     8.825E-02     1.706E-12     4.855E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
719.00    720.00    720.00     -1.000E-02     8.848E-02     1.701E-12     4.841E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
720.00    721.00    721.00     -1.000E-02     8.872E-02     1.696E-12     4.828E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
721.00    722.00    722.00     -1.000E-02     8.895E-02     1.691E-12     4.815E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
722.00    723.00    723.00     -1.000E-02     8.919E-02     1.687E-12     4.802E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
723.00    724.00    724.00     -1.000E-02     8.942E-02     1.682E-12     4.789E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
724.00    725.00    725.00     -1.000E-02     8.966E-02     1.677E-12     4.776E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
725.00    726.00    726.00     -1.000E-02     8.990E-02     1.673E-12     4.763E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
726.00    727.00    727.00     -1.000E-02     9.014E-02     1.668E-12     4.750E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
727.00    728.00    728.00     -1.000E-02     9.037E-02     1.664E-12     4.737E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
728.00    729.00    729.00     -1.000E-02     9.061E-02     1.659E-12     4.725E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
729.00    730.00    730.00     -1.000E-02     9.084E-02     1.655E-12     4.712E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
730.00    731.00    731.00     -1.000E-02     9.108E-02     1.650E-12     4.699E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
731.00    732.00    732.00     -1.000E-02     9.132E-02     1.645E-12     4.687E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
732.00    733.00    733.00     -1.000E-02     9.156E-02     1.641E-12     4.674E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
733.00    734.00    734.00     -1.000E-02     9.180E-02     1.637E-12     4.662E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
734.00    735.00    735.00     -1.000E-02     9.204E-02     1.632E-12     4.649E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
735.00    736.00    736.00     -1.000E-02     9.228E-02     1.628E-12     4.637E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
736.00    737.00    737.00     -1.000E-02     9.251E-02     1.623E-12     4.625E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
737.00    738.00    738.00     -1.000E-02     9.275E-02     1.619E-12     4.612E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
738.00    739.00    739.00     -1.000E-02     9.299E-02     1.614E-12     4.600E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
739.00    740.00    740.00     -1.000E-02     9.324E-02     1.610E-12     4.588E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
740.00    741.00    741.00     -1.000E-02     9.348E-02     1.606E-12     4.576E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
741.00    742.00    742.00     -1.000E-02     9.372E-02     1.601E-12     4.564E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
742.00    743.00    743.00     -1.000E-02     9.396E-02     1.597E-12     4.552E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
743.00    744.00    744.00     -1.000E-02     9.420E-02     1.593E-12     4.540E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
744.00    745.00    745.00     -1.000E-02     9.444E-02     1.589E-12     4.528E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
745.00    746.00    746.00     -1.000E-02     9.468E-02     1.584E-12     4.516E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
746.00    747.00    747.00     -1.000E-02     9.493E-02     1.580E-12     4.504E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
747.00    748.00    748.00     -1.000E-02     9.517E-02     1.576E-12     4.492E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
748.00    749.00    749.00     -1.000E-02     9.541E-02     1.572E-12     4.480E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
