 Mv1       Mv2        Mvp         lamL       alpha2      alpha3        Omega        protonSI      Br(H->v1v1)     Br(H->v2v2)     Br(H->v-v+)     Br(H->AA)      Width_H   
1870.51   1870.65    1874.47   1.947E+00   -5.249E-01   5.249E-01     1.184E-01     9.545E-09      0.000E+00       0.000E+00       0.000E+00      2.226E-03      4.267E-03 
1441.15   1459.88    1452.11   7.277E-01   -9.088E-01   9.088E-01     1.195E-01     2.245E-09      0.000E+00       0.000E+00       0.000E+00      2.307E-03      4.268E-03 
1605.58   1615.39    1606.22   -9.341E-01   1.370E-01   -1.370E-01     1.173E-01     2.980E-09      0.000E+00       0.000E+00       0.000E+00      2.339E-03      4.268E-03 
1121.84   1131.30    1130.68   8.988E-01   -7.417E-01   7.417E-01     1.186E-01     5.649E-09      0.000E+00       0.000E+00       0.000E+00      2.259E-03      4.267E-03 
1784.87   1798.99    1789.03   1.826E+00   -7.084E-01   7.084E-01     1.192E-01     9.213E-09      0.000E+00       0.000E+00       0.000E+00      2.225E-03      4.267E-03 
1920.03   1939.86    1924.60   2.239E-01   -7.572E-01   7.572E-01     1.174E-01     1.198E-10      0.000E+00       0.000E+00       0.000E+00      2.298E-03      4.268E-03 
1081.05   1084.11    1086.07   8.314E-01   -6.433E-01   6.433E-01     1.174E-01     5.204E-09      0.000E+00       0.000E+00       0.000E+00      2.228E-03      4.267E-03 
1264.13   1265.65    1268.25   -7.260E-01   1.025E-01   -1.025E-01     1.177E-01     2.903E-09      0.000E+00       0.000E+00       0.000E+00      2.380E-03      4.268E-03 
1189.88   1191.35    1195.58   -5.117E-01   9.326E-01   -9.326E-01     1.183E-01     1.628E-09      0.000E+00       0.000E+00       0.000E+00      2.381E-03      4.268E-03 
1768.89   1774.32    1777.65   2.018E+00   -8.324E-01   8.324E-01     1.191E-01     1.146E-08      0.000E+00       0.000E+00       0.000E+00      2.240E-03      4.267E-03 
1827.31   1844.25    1837.73   2.103E+00   2.464E-01   -2.464E-01     1.173E-01     1.167E-08      0.000E+00       0.000E+00       0.000E+00      2.250E-03      4.267E-03 
1508.72   1524.52    1513.17   1.340E+00   -3.591E-01   3.591E-01     1.189E-01     6.942E-09      0.000E+00       0.000E+00       0.000E+00      2.229E-03      4.267E-03 
1586.45   1605.43    1593.76   3.552E-01   -8.322E-01   8.322E-01     1.193E-01     4.414E-10      0.000E+00       0.000E+00       0.000E+00      2.308E-03      4.268E-03 
1959.80   1975.82    1967.26   2.237E+00   -1.812E-01   1.812E-01     1.174E-01     1.148E-08      0.000E+00       0.000E+00       0.000E+00      2.238E-03      4.267E-03 
1712.26   1714.15    1717.95   1.803E+00   4.624E-01   -4.624E-01     1.191E-01     9.768E-09      0.000E+00       0.000E+00       0.000E+00      2.229E-03      4.267E-03 
1385.95   1393.56    1386.59   -8.344E-01   -6.484E-01   6.484E-01     1.182E-01     3.191E-09      0.000E+00       0.000E+00       0.000E+00      2.350E-03      4.268E-03 
1515.90   1525.70    1533.12   9.728E-01   -9.421E-01   9.421E-01     1.190E-01     3.626E-09      0.000E+00       0.000E+00       0.000E+00      2.333E-03      4.268E-03 
1997.06   1998.21    2014.18   1.534E+00   8.258E-02   -8.258E-02     1.175E-01     5.198E-09      0.000E+00       0.000E+00       0.000E+00      2.312E-03      4.268E-03 
1096.84   1105.72    1107.79   3.342E-01   -2.927E-01   2.927E-01     1.185E-01     8.170E-10      0.000E+00       0.000E+00       0.000E+00      2.340E-03      4.268E-03 
1223.68   1239.35    1225.15   5.428E-01   -1.289E-01   1.289E-01     1.178E-01     1.732E-09      0.000E+00       0.000E+00       0.000E+00      2.244E-03      4.267E-03 
1281.66   1283.63    1295.71   7.977E-01   1.513E-03   -1.513E-03     1.196E-01     3.410E-09      0.000E+00       0.000E+00       0.000E+00      2.320E-03      4.268E-03 
1427.73   1430.34    1431.01   1.361E+00   -2.945E-01   2.945E-01     1.184E-01     8.000E-09      0.000E+00       0.000E+00       0.000E+00      2.212E-03      4.267E-03 
1414.09   1432.11    1416.47   4.767E-01   -3.665E-01   3.665E-01     1.194E-01     1.001E-09      0.000E+00       0.000E+00       0.000E+00      2.266E-03      4.267E-03 
1428.41   1437.52    1431.14   -6.832E-01   2.998E-01   -2.998E-01     1.186E-01     2.014E-09      0.000E+00       0.000E+00       0.000E+00      2.349E-03      4.268E-03 
1785.69   1790.14    1789.12   1.906E+00   8.574E-01   -8.574E-01     1.181E-01     1.003E-08      0.000E+00       0.000E+00       0.000E+00      2.218E-03      4.267E-03 
1456.35   1471.78    1471.80   1.280E+00   -1.159E-01   1.159E-01     1.174E-01     6.797E-09      0.000E+00       0.000E+00       0.000E+00      2.301E-03      4.268E-03 
1979.10   1980.28    1989.88   -6.810E-01   7.410E-01   -7.410E-01     1.190E-01     1.043E-09      0.000E+00       0.000E+00       0.000E+00      2.360E-03      4.268E-03 
1566.65   1585.36    1568.24   4.413E-01   -2.447E-01   2.447E-01     1.177E-01     6.987E-10      0.000E+00       0.000E+00       0.000E+00      2.268E-03      4.267E-03 
1805.79   1811.68    1822.94   1.742E+00   -5.474E-01   5.474E-01     1.182E-01     8.200E-09      0.000E+00       0.000E+00       0.000E+00      2.299E-03      4.268E-03 
1227.67   1238.69    1232.11   -2.554E-01   5.451E-01   -5.451E-01     1.189E-01     3.809E-10      0.000E+00       0.000E+00       0.000E+00      2.342E-03      4.268E-03 
1431.58   1434.76    1445.25   1.268E+00   -4.931E-01   4.931E-01     1.193E-01     6.912E-09      0.000E+00       0.000E+00       0.000E+00      2.288E-03      4.267E-03 
1443.07   1449.13    1459.69   8.444E-01   -3.673E-02   3.673E-02     1.181E-01     3.014E-09      0.000E+00       0.000E+00       0.000E+00      2.337E-03      4.268E-03 
1244.41   1250.35    1255.97   1.094E+00   -3.863E-01   3.863E-01     1.193E-01     6.800E-09      0.000E+00       0.000E+00       0.000E+00      2.274E-03      4.267E-03 
1814.76   1833.25    1824.78   3.166E-01   -8.385E-01   8.385E-01     1.179E-01     2.680E-10      0.000E+00       0.000E+00       0.000E+00      2.323E-03      4.268E-03 
1886.66   1889.08    1895.99   -8.045E-01   8.034E-01   -8.034E-01     1.184E-01     1.601E-09      0.000E+00       0.000E+00       0.000E+00      2.363E-03      4.268E-03 
1104.78   1106.65    1113.32   -1.547E-01   -7.354E-01   7.354E-01     1.177E-01     1.725E-10      0.000E+00       0.000E+00       0.000E+00      2.376E-03      4.268E-03 
1712.62   1728.62    1727.31   1.913E+00   9.180E-01   -9.180E-01     1.176E-01     1.098E-08      0.000E+00       0.000E+00       0.000E+00      2.274E-03      4.267E-03 
1855.98   1868.07    1868.52   2.264E+00   6.647E-01   -6.647E-01     1.177E-01     1.311E-08      0.000E+00       0.000E+00       0.000E+00      2.256E-03      4.267E-03 
1327.13   1328.26    1341.55   4.826E-01   -9.855E-01   9.855E-01     1.188E-01     1.164E-09      0.000E+00       0.000E+00       0.000E+00      2.349E-03      4.268E-03 
1775.41   1781.40    1783.94   -6.985E-01   6.619E-02   -6.619E-02     1.188E-01     1.363E-09      0.000E+00       0.000E+00       0.000E+00      2.361E-03      4.268E-03 
1353.12   1362.02    1353.74   -7.065E-01   6.672E-01   -6.672E-01     1.192E-01     2.400E-09      0.000E+00       0.000E+00       0.000E+00      2.343E-03      4.268E-03 
1135.63   1145.90    1141.52   9.132E-01   4.907E-01   -4.907E-01     1.187E-01     5.690E-09      0.000E+00       0.000E+00       0.000E+00      2.234E-03      4.267E-03 
1351.02   1368.81    1356.15   8.851E-01   6.378E-01   -6.378E-01     1.193E-01     3.778E-09      0.000E+00       0.000E+00       0.000E+00      2.252E-03      4.267E-03 
943.62   951.71    948.82   4.147E-01   -7.689E-01   7.689E-01     1.176E-01     1.700E-09      0.000E+00       0.000E+00       0.000E+00      2.271E-03      4.267E-03 
1981.82   1994.77    1982.11   -9.581E-01   9.365E-02   -9.365E-02     1.193E-01     2.058E-09      0.000E+00       0.000E+00       0.000E+00      2.319E-03      4.268E-03 
1164.41   1177.90    1164.84   5.658E-01   -4.224E-01   4.224E-01     1.195E-01     2.078E-09      0.000E+00       0.000E+00       0.000E+00      2.228E-03      4.267E-03 
1413.37   1427.82    1420.78   1.387E+00   2.045E-04   -2.045E-04     1.178E-01     8.479E-09      0.000E+00       0.000E+00       0.000E+00      2.236E-03      4.267E-03 
1555.87   1563.68    1557.19   1.498E+00   -8.984E-01   8.984E-01     1.172E-01     8.162E-09      0.000E+00       0.000E+00       0.000E+00      2.205E-03      4.267E-03 
1221.00   1237.69    1226.41   6.927E-01   -1.359E-01   1.359E-01     1.189E-01     2.833E-09      0.000E+00       0.000E+00       0.000E+00      2.261E-03      4.267E-03 
1893.24   1906.57    1896.58   -7.292E-01   3.844E-01   -3.844E-01     1.181E-01     1.306E-09      0.000E+00       0.000E+00       0.000E+00      2.329E-03      4.268E-03 
1001.44   1011.92    1007.63   2.147E-01   9.762E-01   -9.762E-01     1.183E-01     4.046E-10      0.000E+00       0.000E+00       0.000E+00      2.313E-03      4.268E-03 
1761.64   1777.70    1776.13   1.990E+00   -6.900E-01   6.900E-01     1.190E-01     1.123E-08      0.000E+00       0.000E+00       0.000E+00      2.272E-03      4.267E-03 
1281.27   1291.08    1295.99   9.679E-01   -5.956E-01   5.956E-01     1.192E-01     5.023E-09      0.000E+00       0.000E+00       0.000E+00      2.311E-03      4.268E-03 
1898.30   1911.03    1913.97   2.263E+00   -8.393E-01   8.393E-01     1.174E-01     1.251E-08      0.000E+00       0.000E+00       0.000E+00      2.275E-03      4.267E-03 
1111.74   1121.94    1113.86   -2.617E-01   2.302E-01   -2.302E-01     1.176E-01     4.877E-10      0.000E+00       0.000E+00       0.000E+00      2.332E-03      4.268E-03 
1544.00   1545.11    1554.42   1.517E+00   -3.170E-01   3.170E-01     1.187E-01     8.496E-09      0.000E+00       0.000E+00       0.000E+00      2.259E-03      4.267E-03 
1712.44   1721.35    1718.57   -7.362E-01   -2.270E-01   2.270E-01     1.186E-01     1.628E-09      0.000E+00       0.000E+00       0.000E+00      2.353E-03      4.268E-03 
1950.09   1951.87    1967.28   7.476E-01   -6.674E-01   6.674E-01     1.174E-01     1.294E-09      0.000E+00       0.000E+00       0.000E+00      2.340E-03      4.268E-03 
1971.32   1989.67    1988.24   2.083E+00   8.433E-01   -8.433E-01     1.192E-01     9.836E-09      0.000E+00       0.000E+00       0.000E+00      2.291E-03      4.267E-03 
1560.80   1561.18    1565.06   1.532E+00   -1.859E-01   1.859E-01     1.188E-01     8.480E-09      0.000E+00       0.000E+00       0.000E+00      2.221E-03      4.267E-03 
1683.80   1694.50    1699.40   1.845E+00   -2.786E-01   2.786E-01     1.186E-01     1.057E-08      0.000E+00       0.000E+00       0.000E+00      2.281E-03      4.267E-03 
1132.99   1136.66    1144.85   7.748E-01   -5.783E-01   5.783E-01     1.181E-01     4.116E-09      0.000E+00       0.000E+00       0.000E+00      2.299E-03      4.268E-03 
1339.58   1350.95    1342.12   1.146E+00   -5.083E-01   5.083E-01     1.194E-01     6.441E-09      0.000E+00       0.000E+00       0.000E+00      2.212E-03      4.267E-03 
1962.14   1981.87    1963.86   4.030E-01   4.752E-01   -4.752E-01     1.192E-01     3.716E-10      0.000E+00       0.000E+00       0.000E+00      2.277E-03      4.267E-03 
1001.04   1002.10    1005.64   6.270E-01   7.691E-01   -7.691E-01     1.195E-01     3.452E-09      0.000E+00       0.000E+00       0.000E+00      2.240E-03      4.267E-03 
1938.92   1955.40    1957.40   1.482E+00   -4.227E-01   4.227E-01     1.175E-01     5.143E-09      0.000E+00       0.000E+00       0.000E+00      2.319E-03      4.268E-03 
1611.03   1627.58    1614.58   -1.519E-01   -2.674E-01   2.674E-01     1.182E-01     7.824E-11      0.000E+00       0.000E+00       0.000E+00      2.313E-03      4.268E-03 
1548.24   1566.32    1549.01   3.181E-01   -2.519E-01   2.519E-01     1.180E-01     3.717E-10      0.000E+00       0.000E+00       0.000E+00      2.269E-03      4.267E-03 
1607.52   1612.23    1623.26   3.759E-01   -9.705E-01   9.705E-01     1.173E-01     4.815E-10      0.000E+00       0.000E+00       0.000E+00      2.357E-03      4.268E-03 
1272.33   1273.65    1276.69   1.131E+00   7.310E-01   -7.310E-01     1.176E-01     6.955E-09      0.000E+00       0.000E+00       0.000E+00      2.218E-03      4.267E-03 
1844.34   1844.40    1853.86   -7.933E-01   -9.690E-01   9.690E-01     1.189E-01     1.629E-09      0.000E+00       0.000E+00       0.000E+00      2.366E-03      4.268E-03 
1735.50   1742.57    1742.19   -7.981E-01   -7.565E-01   7.565E-01     1.191E-01     1.862E-09      0.000E+00       0.000E+00       0.000E+00      2.358E-03      4.268E-03 
1733.81   1739.74    1735.93   1.789E+00   -8.875E-02   8.875E-02     1.178E-01     9.380E-09      0.000E+00       0.000E+00       0.000E+00      2.212E-03      4.267E-03 
1749.63   1766.75    1752.90   1.517E+00   9.641E-01   -9.641E-01     1.184E-01     6.620E-09      0.000E+00       0.000E+00       0.000E+00      2.232E-03      4.267E-03 
1501.24   1517.37    1507.67   -9.056E-03   -2.944E-01   2.944E-01     1.182E-01     3.204E-13      0.000E+00       0.000E+00       0.000E+00      2.325E-03      4.268E-03 
1639.02   1653.50    1643.79   -3.684E-01   4.776E-01   -4.776E-01     1.173E-01     4.449E-10      0.000E+00       0.000E+00       0.000E+00      2.331E-03      4.268E-03 
1284.50   1286.42    1298.82   5.521E-01   6.717E-01   -6.717E-01     1.194E-01     1.626E-09      0.000E+00       0.000E+00       0.000E+00      2.343E-03      4.268E-03 
1455.86   1459.70    1471.87   1.051E+00   -3.035E-01   3.035E-01     1.186E-01     4.589E-09      0.000E+00       0.000E+00       0.000E+00      2.319E-03      4.268E-03 
1166.87   1168.43    1171.41   9.533E-01   4.074E-02   -4.074E-02     1.190E-01     5.874E-09      0.000E+00       0.000E+00       0.000E+00      2.223E-03      4.267E-03 
1206.02   1209.94    1214.44   1.071E+00   -1.660E-01   1.660E-01     1.175E-01     6.941E-09      0.000E+00       0.000E+00       0.000E+00      2.247E-03      4.267E-03 
1906.76   1921.43    1925.15   1.930E+00   6.346E-01   -6.346E-01     1.189E-01     9.023E-09      0.000E+00       0.000E+00       0.000E+00      2.301E-03      4.268E-03 
1226.46   1239.49    1228.36   8.677E-01   2.916E-02   -2.916E-02     1.174E-01     4.405E-09      0.000E+00       0.000E+00       0.000E+00      2.217E-03      4.267E-03 
1675.25   1693.17    1688.71   6.573E-01   2.919E-01   -2.919E-01     1.173E-01     1.356E-09      0.000E+00       0.000E+00       0.000E+00      2.328E-03      4.268E-03 
1897.42   1916.57    1903.32   1.176E-01   8.125E-01   -8.125E-01     1.172E-01     3.382E-11      0.000E+00       0.000E+00       0.000E+00      2.309E-03      4.268E-03 
1910.54   1913.72    1923.35   -2.853E-01   5.865E-02   -5.865E-02     1.195E-01     1.963E-10      0.000E+00       0.000E+00       0.000E+00      2.359E-03      4.268E-03 
1597.78   1614.53    1613.59   1.039E+00   -3.402E-02   3.402E-02     1.195E-01     3.725E-09      0.000E+00       0.000E+00       0.000E+00      2.321E-03      4.268E-03 
1506.40   1513.53    1519.76   9.030E-02   2.969E-01   -2.969E-01     1.182E-01     3.164E-11      0.000E+00       0.000E+00       0.000E+00      2.363E-03      4.268E-03 
1028.35   1036.18    1034.97   1.654E-03   7.070E-01   -7.070E-01     1.184E-01     2.278E-14      0.000E+00       0.000E+00       0.000E+00      2.345E-03      4.268E-03 
1889.41   1907.88    1891.36   -2.510E-02   1.334E-01   -1.334E-01     1.173E-01     1.554E-12      0.000E+00       0.000E+00       0.000E+00      2.294E-03      4.268E-03 
1489.04   1507.61    1499.07   1.359E+00   9.989E-01   -9.989E-01     1.178E-01     7.337E-09      0.000E+00       0.000E+00       0.000E+00      2.262E-03      4.267E-03 
1948.79   1968.11    1950.47   1.254E+00   -7.684E-01   7.684E-01     1.172E-01     3.648E-09      0.000E+00       0.000E+00       0.000E+00      2.245E-03      4.267E-03 
1700.54   1715.01    1700.77   1.360E+00   -5.183E-01   5.183E-01     1.185E-01     5.630E-09      0.000E+00       0.000E+00       0.000E+00      2.218E-03      4.267E-03 
1532.92   1548.56    1548.42   8.281E-01   -8.050E-01   8.050E-01     1.174E-01     2.570E-09      0.000E+00       0.000E+00       0.000E+00      2.331E-03      4.268E-03 
1747.94   1758.44    1755.40   -5.575E-01   9.385E-01   -9.385E-01     1.185E-01     8.959E-10      0.000E+00       0.000E+00       0.000E+00      2.350E-03      4.268E-03 
1993.26   2012.89    1995.44   1.292E+00   7.954E-01   -7.954E-01     1.189E-01     3.699E-09      0.000E+00       0.000E+00       0.000E+00      2.248E-03      4.267E-03 
1934.21   1951.44    1952.47   1.720E+00   -4.515E-02   4.515E-02     1.185E-01     6.965E-09      0.000E+00       0.000E+00       0.000E+00      2.309E-03      4.268E-03 
1894.47   1907.79    1899.06   2.058E+00   9.930E-01   -9.930E-01     1.181E-01     1.039E-08      0.000E+00       0.000E+00       0.000E+00      2.226E-03      4.267E-03 
1018.70   1028.92    1020.05   -1.080E-01   2.950E-02   -2.950E-02     1.176E-01     9.888E-11      0.000E+00       0.000E+00       0.000E+00      2.311E-03      4.268E-03 
1660.31   1669.79    1671.44   1.923E+00   8.183E-01   -8.183E-01     1.179E-01     1.181E-08      0.000E+00       0.000E+00       0.000E+00      2.250E-03      4.267E-03 
1886.71   1895.42    1889.46   -1.146E+00   -6.460E-01   6.460E-01     1.191E-01     3.247E-09      0.000E+00       0.000E+00       0.000E+00      2.343E-03      4.268E-03 
1502.75   1522.00    1514.86   1.215E+00   4.973E-01   -4.973E-01     1.194E-01     5.759E-09      0.000E+00       0.000E+00       0.000E+00      2.285E-03      4.267E-03 
1661.82   1680.95    1664.97   3.161E-01   3.913E-01   -3.913E-01     1.194E-01     3.186E-10      0.000E+00       0.000E+00       0.000E+00      2.285E-03      4.267E-03 
1903.52   1908.35    1907.51   -1.311E+00   -3.107E-01   3.107E-01     1.177E-01     4.178E-09      0.000E+00       0.000E+00       0.000E+00      2.355E-03      4.268E-03 
1246.36   1252.45    1260.87   8.447E-01   9.607E-01   -9.607E-01     1.186E-01     4.043E-09      0.000E+00       0.000E+00       0.000E+00      2.319E-03      4.268E-03 
1637.90   1657.10    1640.28   4.050E-01   8.382E-01   -8.382E-01     1.182E-01     5.383E-10      0.000E+00       0.000E+00       0.000E+00      2.276E-03      4.267E-03 
1354.40   1361.25    1362.39   1.369E+00   -3.011E-01   3.011E-01     1.181E-01     8.998E-09      0.000E+00       0.000E+00       0.000E+00      2.235E-03      4.267E-03 
1799.75   1809.43    1813.70   1.042E-01   -6.684E-01   6.684E-01     1.183E-01     2.952E-11      0.000E+00       0.000E+00       0.000E+00      2.353E-03      4.268E-03 
1486.76   1504.45    1495.40   3.214E-01   -9.076E-01   9.076E-01     1.195E-01     4.115E-10      0.000E+00       0.000E+00       0.000E+00      2.319E-03      4.268E-03 
1887.10   1893.63    1902.04   1.248E-01   -3.179E-01   3.179E-01     1.179E-01     3.849E-11      0.000E+00       0.000E+00       0.000E+00      2.355E-03      4.268E-03 
1834.86   1853.55    1849.60   9.135E-01   4.113E-01   -4.113E-01     1.189E-01     2.183E-09      0.000E+00       0.000E+00       0.000E+00      2.322E-03      4.268E-03 
1464.01   1469.78    1464.46   -1.050E+00   -3.365E-04   3.365E-04     1.173E-01     4.527E-09      0.000E+00       0.000E+00       0.000E+00      2.356E-03      4.268E-03 
1385.02   1393.96    1389.69   1.364E+00   -2.815E-01   2.815E-01     1.179E-01     8.543E-09      0.000E+00       0.000E+00       0.000E+00      2.216E-03      4.267E-03 
1405.91   1420.84    1417.69   1.404E+00   2.944E-01   -2.944E-01     1.173E-01     8.780E-09      0.000E+00       0.000E+00       0.000E+00      2.264E-03      4.267E-03 
1021.61   1021.92    1031.78   2.973E-01   -4.492E-01   4.492E-01     1.184E-01     7.452E-10      0.000E+00       0.000E+00       0.000E+00      2.339E-03      4.268E-03 
1923.76   1942.81    1940.25   1.966E+00   -6.435E-01   6.435E-01     1.189E-01     9.193E-09      0.000E+00       0.000E+00       0.000E+00      2.291E-03      4.267E-03 
1104.41   1116.85    1109.24   7.453E-01   1.691E-01   -1.691E-01     1.189E-01     4.008E-09      0.000E+00       0.000E+00       0.000E+00      2.240E-03      4.267E-03 
1855.22   1870.59    1859.00   1.847E+00   -7.534E-01   7.534E-01     1.182E-01     8.725E-09      0.000E+00       0.000E+00       0.000E+00      2.228E-03      4.267E-03 
1470.24   1477.92    1474.89   1.504E+00   1.726E-01   -1.726E-01     1.182E-01     9.211E-09      0.000E+00       0.000E+00       0.000E+00      2.216E-03      4.267E-03 
1880.52   1883.20    1897.95   9.050E-01   5.665E-02   -5.665E-02     1.192E-01     2.039E-09      0.000E+00       0.000E+00       0.000E+00      2.336E-03      4.268E-03 
1893.44   1899.04    1909.06   2.047E+00   -4.491E-01   4.491E-01     1.181E-01     1.030E-08      0.000E+00       0.000E+00       0.000E+00      2.282E-03      4.267E-03 
1433.83   1435.83    1449.56   8.785E-01   -2.084E-01   2.084E-01     1.174E-01     3.305E-09      0.000E+00       0.000E+00       0.000E+00      2.329E-03      4.268E-03 
1622.26   1635.55    1625.01   -5.552E-01   2.205E-01   -2.205E-01     1.176E-01     1.031E-09      0.000E+00       0.000E+00       0.000E+00      2.330E-03      4.268E-03 
1552.11   1555.48    1563.53   -2.674E-01   -8.414E-01   8.414E-01     1.188E-01     2.614E-10      0.000E+00       0.000E+00       0.000E+00      2.370E-03      4.268E-03 
980.55   982.27    989.63   2.004E-01   8.924E-02   -8.924E-02     1.176E-01     3.675E-10      0.000E+00       0.000E+00       0.000E+00      2.343E-03      4.268E-03 
1408.82   1422.61    1414.11   -2.123E-01   2.045E-01   -2.045E-01     1.178E-01     1.998E-10      0.000E+00       0.000E+00       0.000E+00      2.335E-03      4.268E-03 
1312.28   1327.10    1321.73   2.377E-01   -5.643E-01   5.643E-01     1.189E-01     2.888E-10      0.000E+00       0.000E+00       0.000E+00      2.333E-03      4.268E-03 
1838.66   1843.15    1853.20   3.542E-02   -8.350E-01   8.350E-01     1.175E-01     3.269E-12      0.000E+00       0.000E+00       0.000E+00      2.358E-03      4.268E-03 
1531.15   1538.60    1548.19   8.145E-01   1.098E-01   -1.098E-01     1.186E-01     2.491E-09      0.000E+00       0.000E+00       0.000E+00      2.341E-03      4.268E-03 
1402.17   1413.13    1412.05   -6.350E-02   5.291E-01   -5.291E-01     1.181E-01     1.805E-11      0.000E+00       0.000E+00       0.000E+00      2.356E-03      4.268E-03 
1817.23   1825.40    1826.13   -5.874E-01   -8.866E-01   8.866E-01     1.196E-01     9.200E-10      0.000E+00       0.000E+00       0.000E+00      2.356E-03      4.268E-03 
1458.46   1472.56    1471.94   4.686E-01   -5.709E-01   5.709E-01     1.190E-01     9.087E-10      0.000E+00       0.000E+00       0.000E+00      2.341E-03      4.268E-03 
991.27   992.63    999.17   5.601E-01   3.032E-01   -3.032E-01     1.174E-01     2.809E-09      0.000E+00       0.000E+00       0.000E+00      2.280E-03      4.267E-03 
1596.55   1606.16    1610.34   1.769E+00   -9.857E-01   9.857E-01     1.177E-01     1.081E-08      0.000E+00       0.000E+00       0.000E+00      2.269E-03      4.267E-03 
1260.86   1267.81    1272.03   1.163E+00   6.975E-01   -6.975E-01     1.185E-01     7.491E-09      0.000E+00       0.000E+00       0.000E+00      2.266E-03      4.267E-03 
1332.87   1344.24    1336.20   1.172E+00   -6.103E-02   6.103E-02     1.196E-01     6.805E-09      0.000E+00       0.000E+00       0.000E+00      2.215E-03      4.267E-03 
1411.42   1430.25    1417.65   9.457E-01   8.599E-01   -8.599E-01     1.191E-01     3.952E-09      0.000E+00       0.000E+00       0.000E+00      2.259E-03      4.267E-03 
1232.92   1240.86    1245.66   1.061E+00   8.765E-01   -8.765E-01     1.175E-01     6.518E-09      0.000E+00       0.000E+00       0.000E+00      2.285E-03      4.267E-03 
1608.80   1611.63    1623.03   1.056E-01   5.255E-01   -5.255E-01     1.183E-01     3.793E-11      0.000E+00       0.000E+00       0.000E+00      2.363E-03      4.268E-03 
1757.21   1768.83    1774.70   1.826E+00   -7.059E-01   7.059E-01     1.181E-01     9.510E-09      0.000E+00       0.000E+00       0.000E+00      2.296E-03      4.268E-03 
966.46   974.74    966.70   -1.577E-01   8.911E-01   -8.911E-01     1.189E-01     2.343E-10      0.000E+00       0.000E+00       0.000E+00      2.310E-03      4.268E-03 
1927.75   1933.75    1946.09   1.721E+00   3.792E-01   -3.792E-01     1.177E-01     7.015E-09      0.000E+00       0.000E+00       0.000E+00      2.310E-03      4.268E-03 
1539.78   1554.59    1543.09   1.385E+00   1.694E-01   -1.694E-01     1.176E-01     7.128E-09      0.000E+00       0.000E+00       0.000E+00      2.222E-03      4.267E-03 
1047.06   1051.48    1051.60   7.641E-01   2.193E-02   -2.193E-02     1.179E-01     4.687E-09      0.000E+00       0.000E+00       0.000E+00      2.227E-03      4.267E-03 
1974.35   1993.78    1976.76   1.397E+00   -8.798E-01   8.798E-01     1.178E-01     4.411E-09      0.000E+00       0.000E+00       0.000E+00      2.245E-03      4.267E-03 
1845.46   1859.63    1863.06   1.998E+00   -6.318E-01   6.318E-01     1.176E-01     1.032E-08      0.000E+00       0.000E+00       0.000E+00      2.293E-03      4.267E-03 
1941.45   1943.87    1952.88   -5.340E-01   -1.641E-01   1.641E-01     1.194E-01     6.663E-10      0.000E+00       0.000E+00       0.000E+00      2.360E-03      4.268E-03 
1963.43   1980.36    1967.44   -3.126E-01   6.697E-02   -6.697E-02     1.179E-01     2.232E-10      0.000E+00       0.000E+00       0.000E+00      2.315E-03      4.268E-03 
1648.45   1650.05    1655.78   -8.459E-01   9.124E-01   -9.124E-01     1.196E-01     2.319E-09      0.000E+00       0.000E+00       0.000E+00      2.371E-03      4.268E-03 
1575.65   1590.92    1579.21   1.433E+00   -4.323E-01   4.323E-01     1.175E-01     7.287E-09      0.000E+00       0.000E+00       0.000E+00      2.224E-03      4.267E-03 
1562.02   1577.61    1569.76   1.610E+00   5.669E-02   -5.669E-02     1.185E-01     9.353E-09      0.000E+00       0.000E+00       0.000E+00      2.239E-03      4.267E-03 
1971.64   1990.45    1981.06   2.162E+00   -9.104E-01   9.104E-01     1.195E-01     1.059E-08      0.000E+00       0.000E+00       0.000E+00      2.251E-03      4.267E-03 
1329.31   1333.55    1340.25   1.259E+00   3.200E-01   -3.200E-01     1.179E-01     7.897E-09      0.000E+00       0.000E+00       0.000E+00      2.263E-03      4.267E-03 
1712.07   1719.91    1725.91   6.617E-02   3.366E-01   -3.366E-01     1.187E-01     1.316E-11      0.000E+00       0.000E+00       0.000E+00      2.358E-03      4.268E-03 
1230.91   1247.30    1233.79   3.256E-01   -9.304E-01   9.304E-01     1.187E-01     6.159E-10      0.000E+00       0.000E+00       0.000E+00      2.276E-03      4.267E-03 
1667.74   1671.25    1681.02   -7.897E-02   -2.297E-01   2.297E-01     1.191E-01     1.974E-11      0.000E+00       0.000E+00       0.000E+00      2.364E-03      4.268E-03 
1904.05   1920.14    1912.64   -9.426E-02   8.129E-01   -8.129E-01     1.193E-01     2.158E-11      0.000E+00       0.000E+00       0.000E+00      2.330E-03      4.268E-03 
1357.22   1375.27    1369.03   9.924E-01   9.057E-01   -9.057E-01     1.173E-01     4.707E-09      0.000E+00       0.000E+00       0.000E+00      2.291E-03      4.267E-03 
1687.86   1693.03    1696.05   1.893E+00   5.366E-01   -5.366E-01     1.179E-01     1.108E-08      0.000E+00       0.000E+00       0.000E+00      2.237E-03      4.267E-03 
1663.31   1683.25    1670.94   1.419E+00   6.261E-01   -6.261E-01     1.194E-01     6.405E-09      0.000E+00       0.000E+00       0.000E+00      2.255E-03      4.267E-03 
