 Mv1      Mv2        Mvp         lamL         Omega        protonSI      sv-WW          Br(H->v1v1)     Br(H->v2v2)     Br(H->v-v+)      Br(H->AA)      Width_H   
349.00    350.00    350.00     1.000E-01     2.160E-02     7.199E-10     2.002E-25      0.000E+00      0.000E+00        0.000E+00       2.195E-03      4.267E-03
350.00    351.00    351.00     1.000E-01     2.172E-02     7.158E-10     1.991E-25      0.000E+00      0.000E+00        0.000E+00       2.196E-03      4.267E-03
351.00    352.00    352.00     1.000E-01     2.184E-02     7.117E-10     1.980E-25      0.000E+00      0.000E+00        0.000E+00       2.197E-03      4.267E-03
352.00    353.00    353.00     1.000E-01     2.197E-02     7.077E-10     1.969E-25      0.000E+00      0.000E+00        0.000E+00       2.197E-03      4.267E-03
353.00    354.00    354.00     1.000E-01     2.209E-02     7.037E-10     1.958E-25      0.000E+00      0.000E+00        0.000E+00       2.198E-03      4.267E-03
354.00    355.00    355.00     1.000E-01     2.221E-02     6.997E-10     1.948E-25      0.000E+00      0.000E+00        0.000E+00       2.198E-03      4.267E-03
355.00    356.00    356.00     1.000E-01     2.234E-02     6.958E-10     1.937E-25      0.000E+00      0.000E+00        0.000E+00       2.199E-03      4.267E-03
356.00    357.00    357.00     1.000E-01     2.246E-02     6.919E-10     1.926E-25      0.000E+00      0.000E+00        0.000E+00       2.199E-03      4.267E-03
357.00    358.00    358.00     1.000E-01     2.259E-02     6.881E-10     1.916E-25      0.000E+00      0.000E+00        0.000E+00       2.200E-03      4.267E-03
358.00    359.00    359.00     1.000E-01     2.271E-02     6.842E-10     1.905E-25      0.000E+00      0.000E+00        0.000E+00       2.200E-03      4.267E-03
359.00    360.00    360.00     1.000E-01     2.284E-02     6.804E-10     1.895E-25      0.000E+00      0.000E+00        0.000E+00       2.201E-03      4.267E-03
360.00    361.00    361.00     1.000E-01     2.296E-02     6.767E-10     1.885E-25      0.000E+00      0.000E+00        0.000E+00       2.202E-03      4.267E-03
361.00    362.00    362.00     1.000E-01     2.309E-02     6.729E-10     1.875E-25      0.000E+00      0.000E+00        0.000E+00       2.202E-03      4.267E-03
362.00    363.00    363.00     1.000E-01     2.322E-02     6.692E-10     1.865E-25      0.000E+00      0.000E+00        0.000E+00       2.203E-03      4.267E-03
363.00    364.00    364.00     1.000E-01     2.334E-02     6.656E-10     1.855E-25      0.000E+00      0.000E+00        0.000E+00       2.203E-03      4.267E-03
364.00    365.00    365.00     1.000E-01     2.347E-02     6.619E-10     1.845E-25      0.000E+00      0.000E+00        0.000E+00       2.204E-03      4.267E-03
365.00    366.00    366.00     1.000E-01     2.360E-02     6.583E-10     1.835E-25      0.000E+00      0.000E+00        0.000E+00       2.204E-03      4.267E-03
366.00    367.00    367.00     1.000E-01     2.372E-02     6.547E-10     1.825E-25      0.000E+00      0.000E+00        0.000E+00       2.205E-03      4.267E-03
367.00    368.00    368.00     1.000E-01     2.385E-02     6.512E-10     1.815E-25      0.000E+00      0.000E+00        0.000E+00       2.205E-03      4.267E-03
368.00    369.00    369.00     1.000E-01     2.398E-02     6.476E-10     1.806E-25      0.000E+00      0.000E+00        0.000E+00       2.206E-03      4.267E-03
369.00    370.00    370.00     1.000E-01     2.411E-02     6.441E-10     1.796E-25      0.000E+00      0.000E+00        0.000E+00       2.206E-03      4.267E-03
370.00    371.00    371.00     1.000E-01     2.424E-02     6.407E-10     1.787E-25      0.000E+00      0.000E+00        0.000E+00       2.207E-03      4.267E-03
371.00    372.00    372.00     1.000E-01     2.437E-02     6.372E-10     1.777E-25      0.000E+00      0.000E+00        0.000E+00       2.207E-03      4.267E-03
372.00    373.00    373.00     1.000E-01     2.450E-02     6.338E-10     1.768E-25      0.000E+00      0.000E+00        0.000E+00       2.208E-03      4.267E-03
373.00    374.00    374.00     1.000E-01     2.463E-02     6.304E-10     1.759E-25      0.000E+00      0.000E+00        0.000E+00       2.208E-03      4.267E-03
374.00    375.00    375.00     1.000E-01     2.476E-02     6.271E-10     1.750E-25      0.000E+00      0.000E+00        0.000E+00       2.208E-03      4.267E-03
375.00    376.00    376.00     1.000E-01     2.489E-02     6.237E-10     1.741E-25      0.000E+00      0.000E+00        0.000E+00       2.209E-03      4.267E-03
376.00    377.00    377.00     1.000E-01     2.502E-02     6.204E-10     1.732E-25      0.000E+00      0.000E+00        0.000E+00       2.209E-03      4.267E-03
377.00    378.00    378.00     1.000E-01     2.515E-02     6.172E-10     1.723E-25      0.000E+00      0.000E+00        0.000E+00       2.210E-03      4.267E-03
378.00    379.00    379.00     1.000E-01     2.528E-02     6.139E-10     1.714E-25      0.000E+00      0.000E+00        0.000E+00       2.210E-03      4.267E-03
379.00    380.00    380.00     1.000E-01     2.541E-02     6.107E-10     1.705E-25      0.000E+00      0.000E+00        0.000E+00       2.211E-03      4.267E-03
380.00    381.00    381.00     1.000E-01     2.555E-02     6.075E-10     1.696E-25      0.000E+00      0.000E+00        0.000E+00       2.211E-03      4.267E-03
381.00    382.00    382.00     1.000E-01     2.568E-02     6.043E-10     1.688E-25      0.000E+00      0.000E+00        0.000E+00       2.212E-03      4.267E-03
382.00    383.00    383.00     1.000E-01     2.581E-02     6.011E-10     1.679E-25      0.000E+00      0.000E+00        0.000E+00       2.212E-03      4.267E-03
383.00    384.00    384.00     1.000E-01     2.595E-02     5.980E-10     1.670E-25      0.000E+00      0.000E+00        0.000E+00       2.213E-03      4.267E-03
384.00    385.00    385.00     1.000E-01     2.608E-02     5.949E-10     1.662E-25      0.000E+00      0.000E+00        0.000E+00       2.213E-03      4.267E-03
385.00    386.00    386.00     1.000E-01     2.621E-02     5.918E-10     1.653E-25      0.000E+00      0.000E+00        0.000E+00       2.213E-03      4.267E-03
386.00    387.00    387.00     1.000E-01     2.635E-02     5.888E-10     1.645E-25      0.000E+00      0.000E+00        0.000E+00       2.214E-03      4.267E-03
387.00    388.00    388.00     1.000E-01     2.648E-02     5.858E-10     1.637E-25      0.000E+00      0.000E+00        0.000E+00       2.214E-03      4.267E-03
388.00    389.00    389.00     1.000E-01     2.662E-02     5.827E-10     1.629E-25      0.000E+00      0.000E+00        0.000E+00       2.215E-03      4.267E-03
389.00    390.00    390.00     1.000E-01     2.675E-02     5.798E-10     1.620E-25      0.000E+00      0.000E+00        0.000E+00       2.215E-03      4.267E-03
390.00    391.00    391.00     1.000E-01     2.689E-02     5.768E-10     1.612E-25      0.000E+00      0.000E+00        0.000E+00       2.215E-03      4.267E-03
391.00    392.00    392.00     1.000E-01     2.702E-02     5.739E-10     1.604E-25      0.000E+00      0.000E+00        0.000E+00       2.216E-03      4.267E-03
392.00    393.00    393.00     1.000E-01     2.716E-02     5.709E-10     1.596E-25      0.000E+00      0.000E+00        0.000E+00       2.216E-03      4.267E-03
393.00    394.00    394.00     1.000E-01     2.730E-02     5.680E-10     1.588E-25      0.000E+00      0.000E+00        0.000E+00       2.217E-03      4.267E-03
394.00    395.00    395.00     1.000E-01     2.743E-02     5.652E-10     1.581E-25      0.000E+00      0.000E+00        0.000E+00       2.217E-03      4.267E-03
395.00    396.00    396.00     1.000E-01     2.757E-02     5.623E-10     1.573E-25      0.000E+00      0.000E+00        0.000E+00       2.217E-03      4.267E-03
396.00    397.00    397.00     1.000E-01     2.771E-02     5.595E-10     1.565E-25      0.000E+00      0.000E+00        0.000E+00       2.218E-03      4.267E-03
397.00    398.00    398.00     1.000E-01     2.784E-02     5.567E-10     1.557E-25      0.000E+00      0.000E+00        0.000E+00       2.218E-03      4.267E-03
398.00    399.00    399.00     1.000E-01     2.798E-02     5.539E-10     1.550E-25      0.000E+00      0.000E+00        0.000E+00       2.219E-03      4.267E-03
399.00    400.00    400.00     1.000E-01     2.812E-02     5.511E-10     1.542E-25      0.000E+00      0.000E+00        0.000E+00       2.219E-03      4.267E-03
400.00    401.00    401.00     1.000E-01     2.826E-02     5.484E-10     1.535E-25      0.000E+00      0.000E+00        0.000E+00       2.219E-03      4.267E-03
401.00    402.00    402.00     1.000E-01     2.840E-02     5.457E-10     1.527E-25      0.000E+00      0.000E+00        0.000E+00       2.220E-03      4.267E-03
402.00    403.00    403.00     1.000E-01     2.854E-02     5.430E-10     1.520E-25      0.000E+00      0.000E+00        0.000E+00       2.220E-03      4.267E-03
403.00    404.00    404.00     1.000E-01     2.868E-02     5.403E-10     1.512E-25      0.000E+00      0.000E+00        0.000E+00       2.221E-03      4.267E-03
404.00    405.00    405.00     1.000E-01     2.882E-02     5.376E-10     1.505E-25      0.000E+00      0.000E+00        0.000E+00       2.221E-03      4.267E-03
405.00    406.00    406.00     1.000E-01     2.896E-02     5.350E-10     1.498E-25      0.000E+00      0.000E+00        0.000E+00       2.221E-03      4.267E-03
406.00    407.00    407.00     1.000E-01     2.910E-02     5.323E-10     1.491E-25      0.000E+00      0.000E+00        0.000E+00       2.222E-03      4.267E-03
407.00    408.00    408.00     1.000E-01     2.924E-02     5.297E-10     1.483E-25      0.000E+00      0.000E+00        0.000E+00       2.222E-03      4.267E-03
408.00    409.00    409.00     1.000E-01     2.938E-02     5.271E-10     1.476E-25      0.000E+00      0.000E+00        0.000E+00       2.222E-03      4.267E-03
409.00    410.00    410.00     1.000E-01     2.952E-02     5.246E-10     1.469E-25      0.000E+00      0.000E+00        0.000E+00       2.223E-03      4.267E-03
410.00    411.00    411.00     1.000E-01     2.966E-02     5.220E-10     1.462E-25      0.000E+00      0.000E+00        0.000E+00       2.223E-03      4.267E-03
411.00    412.00    412.00     1.000E-01     2.981E-02     5.195E-10     1.455E-25      0.000E+00      0.000E+00        0.000E+00       2.223E-03      4.267E-03
412.00    413.00    413.00     1.000E-01     2.995E-02     5.170E-10     1.448E-25      0.000E+00      0.000E+00        0.000E+00       2.224E-03      4.267E-03
413.00    414.00    414.00     1.000E-01     3.009E-02     5.145E-10     1.442E-25      0.000E+00      0.000E+00        0.000E+00       2.224E-03      4.267E-03
414.00    415.00    415.00     1.000E-01     3.023E-02     5.120E-10     1.435E-25      0.000E+00      0.000E+00        0.000E+00       2.224E-03      4.267E-03
415.00    416.00    416.00     1.000E-01     3.038E-02     5.095E-10     1.428E-25      0.000E+00      0.000E+00        0.000E+00       2.225E-03      4.267E-03
416.00    417.00    417.00     1.000E-01     3.052E-02     5.071E-10     1.421E-25      0.000E+00      0.000E+00        0.000E+00       2.225E-03      4.267E-03
417.00    418.00    418.00     1.000E-01     3.067E-02     5.047E-10     1.415E-25      0.000E+00      0.000E+00        0.000E+00       2.225E-03      4.267E-03
418.00    419.00    419.00     1.000E-01     3.081E-02     5.023E-10     1.408E-25      0.000E+00      0.000E+00        0.000E+00       2.226E-03      4.267E-03
419.00    420.00    420.00     1.000E-01     3.095E-02     4.999E-10     1.401E-25      0.000E+00      0.000E+00        0.000E+00       2.226E-03      4.267E-03
420.00    421.00    421.00     1.000E-01     3.110E-02     4.975E-10     1.395E-25      0.000E+00      0.000E+00        0.000E+00       2.226E-03      4.267E-03
421.00    422.00    422.00     1.000E-01     3.125E-02     4.952E-10     1.388E-25      0.000E+00      0.000E+00        0.000E+00       2.227E-03      4.267E-03
422.00    423.00    423.00     1.000E-01     3.139E-02     4.928E-10     1.382E-25      0.000E+00      0.000E+00        0.000E+00       2.227E-03      4.267E-03
423.00    424.00    424.00     1.000E-01     3.154E-02     4.905E-10     1.376E-25      0.000E+00      0.000E+00        0.000E+00       2.227E-03      4.267E-03
424.00    425.00    425.00     1.000E-01     3.168E-02     4.882E-10     1.369E-25      0.000E+00      0.000E+00        0.000E+00       2.228E-03      4.267E-03
425.00    426.00    426.00     1.000E-01     3.183E-02     4.859E-10     1.363E-25      0.000E+00      0.000E+00        0.000E+00       2.228E-03      4.267E-03
426.00    427.00    427.00     1.000E-01     3.198E-02     4.836E-10     1.357E-25      0.000E+00      0.000E+00        0.000E+00       2.228E-03      4.267E-03
427.00    428.00    428.00     1.000E-01     3.212E-02     4.814E-10     1.351E-25      0.000E+00      0.000E+00        0.000E+00       2.229E-03      4.267E-03
428.00    429.00    429.00     1.000E-01     3.227E-02     4.791E-10     1.344E-25      0.000E+00      0.000E+00        0.000E+00       2.229E-03      4.267E-03
429.00    430.00    430.00     1.000E-01     3.242E-02     4.769E-10     1.338E-25      0.000E+00      0.000E+00        0.000E+00       2.229E-03      4.267E-03
430.00    431.00    431.00     1.000E-01     3.257E-02     4.747E-10     1.332E-25      0.000E+00      0.000E+00        0.000E+00       2.230E-03      4.267E-03
431.00    432.00    432.00     1.000E-01     3.271E-02     4.725E-10     1.326E-25      0.000E+00      0.000E+00        0.000E+00       2.230E-03      4.267E-03
432.00    433.00    433.00     1.000E-01     3.287E-02     4.703E-10     1.320E-25      0.000E+00      0.000E+00        0.000E+00       2.230E-03      4.267E-03
433.00    434.00    434.00     1.000E-01     3.301E-02     4.681E-10     1.314E-25      0.000E+00      0.000E+00        0.000E+00       2.230E-03      4.267E-03
434.00    435.00    435.00     1.000E-01     3.316E-02     4.660E-10     1.308E-25      0.000E+00      0.000E+00        0.000E+00       2.231E-03      4.267E-03
435.00    436.00    436.00     1.000E-01     3.331E-02     4.639E-10     1.302E-25      0.000E+00      0.000E+00        0.000E+00       2.231E-03      4.267E-03
436.00    437.00    437.00     1.000E-01     3.346E-02     4.617E-10     1.296E-25      0.000E+00      0.000E+00        0.000E+00       2.231E-03      4.267E-03
437.00    438.00    438.00     1.000E-01     3.361E-02     4.596E-10     1.291E-25      0.000E+00      0.000E+00        0.000E+00       2.232E-03      4.267E-03
438.00    439.00    439.00     1.000E-01     3.376E-02     4.575E-10     1.285E-25      0.000E+00      0.000E+00        0.000E+00       2.232E-03      4.267E-03
439.00    440.00    440.00     1.000E-01     3.391E-02     4.555E-10     1.279E-25      0.000E+00      0.000E+00        0.000E+00       2.232E-03      4.267E-03
440.00    441.00    441.00     1.000E-01     3.406E-02     4.534E-10     1.273E-25      0.000E+00      0.000E+00        0.000E+00       2.232E-03      4.267E-03
441.00    442.00    442.00     1.000E-01     3.422E-02     4.514E-10     1.268E-25      0.000E+00      0.000E+00        0.000E+00       2.233E-03      4.267E-03
442.00    443.00    443.00     1.000E-01     3.437E-02     4.493E-10     1.262E-25      0.000E+00      0.000E+00        0.000E+00       2.233E-03      4.267E-03
443.00    444.00    444.00     1.000E-01     3.452E-02     4.473E-10     1.257E-25      0.000E+00      0.000E+00        0.000E+00       2.233E-03      4.267E-03
444.00    445.00    445.00     1.000E-01     3.467E-02     4.453E-10     1.251E-25      0.000E+00      0.000E+00        0.000E+00       2.234E-03      4.267E-03
445.00    446.00    446.00     1.000E-01     3.483E-02     4.433E-10     1.246E-25      0.000E+00      0.000E+00        0.000E+00       2.234E-03      4.267E-03
446.00    447.00    447.00     1.000E-01     3.498E-02     4.413E-10     1.240E-25      0.000E+00      0.000E+00        0.000E+00       2.234E-03      4.267E-03
447.00    448.00    448.00     1.000E-01     3.513E-02     4.393E-10     1.235E-25      0.000E+00      0.000E+00        0.000E+00       2.234E-03      4.267E-03
448.00    449.00    449.00     1.000E-01     3.529E-02     4.374E-10     1.229E-25      0.000E+00      0.000E+00        0.000E+00       2.235E-03      4.267E-03
449.00    450.00    450.00     1.000E-01     3.544E-02     4.354E-10     1.224E-25      0.000E+00      0.000E+00        0.000E+00       2.235E-03      4.267E-03
450.00    451.00    451.00     1.000E-01     3.559E-02     4.335E-10     1.219E-25      0.000E+00      0.000E+00        0.000E+00       2.235E-03      4.267E-03
451.00    452.00    452.00     1.000E-01     3.575E-02     4.316E-10     1.213E-25      0.000E+00      0.000E+00        0.000E+00       2.235E-03      4.267E-03
452.00    453.00    453.00     1.000E-01     3.590E-02     4.297E-10     1.208E-25      0.000E+00      0.000E+00        0.000E+00       2.236E-03      4.267E-03
453.00    454.00    454.00     1.000E-01     3.606E-02     4.278E-10     1.203E-25      0.000E+00      0.000E+00        0.000E+00       2.236E-03      4.267E-03
454.00    455.00    455.00     1.000E-01     3.622E-02     4.259E-10     1.198E-25      0.000E+00      0.000E+00        0.000E+00       2.236E-03      4.267E-03
455.00    456.00    456.00     1.000E-01     3.637E-02     4.241E-10     1.193E-25      0.000E+00      0.000E+00        0.000E+00       2.236E-03      4.267E-03
456.00    457.00    457.00     1.000E-01     3.653E-02     4.222E-10     1.187E-25      0.000E+00      0.000E+00        0.000E+00       2.237E-03      4.267E-03
457.00    458.00    458.00     1.000E-01     3.668E-02     4.204E-10     1.182E-25      0.000E+00      0.000E+00        0.000E+00       2.237E-03      4.267E-03
458.00    459.00    459.00     1.000E-01     3.684E-02     4.185E-10     1.177E-25      0.000E+00      0.000E+00        0.000E+00       2.237E-03      4.267E-03
459.00    460.00    460.00     1.000E-01     3.700E-02     4.167E-10     1.172E-25      0.000E+00      0.000E+00        0.000E+00       2.237E-03      4.267E-03
460.00    461.00    461.00     1.000E-01     3.716E-02     4.149E-10     1.167E-25      0.000E+00      0.000E+00        0.000E+00       2.238E-03      4.267E-03
461.00    462.00    462.00     1.000E-01     3.731E-02     4.131E-10     1.162E-25      0.000E+00      0.000E+00        0.000E+00       2.238E-03      4.267E-03
462.00    463.00    463.00     1.000E-01     3.747E-02     4.113E-10     1.157E-25      0.000E+00      0.000E+00        0.000E+00       2.238E-03      4.267E-03
463.00    464.00    464.00     1.000E-01     3.763E-02     4.096E-10     1.152E-25      0.000E+00      0.000E+00        0.000E+00       2.238E-03      4.267E-03
464.00    465.00    465.00     1.000E-01     3.779E-02     4.078E-10     1.148E-25      0.000E+00      0.000E+00        0.000E+00       2.239E-03      4.267E-03
465.00    466.00    466.00     1.000E-01     3.795E-02     4.061E-10     1.143E-25      0.000E+00      0.000E+00        0.000E+00       2.239E-03      4.267E-03
466.00    467.00    467.00     1.000E-01     3.811E-02     4.043E-10     1.138E-25      0.000E+00      0.000E+00        0.000E+00       2.239E-03      4.267E-03
467.00    468.00    468.00     1.000E-01     3.827E-02     4.026E-10     1.133E-25      0.000E+00      0.000E+00        0.000E+00       2.239E-03      4.267E-03
468.00    469.00    469.00     1.000E-01     3.843E-02     4.009E-10     1.128E-25      0.000E+00      0.000E+00        0.000E+00       2.240E-03      4.267E-03
469.00    470.00    470.00     1.000E-01     3.859E-02     3.992E-10     1.124E-25      0.000E+00      0.000E+00        0.000E+00       2.240E-03      4.267E-03
470.00    471.00    471.00     1.000E-01     3.875E-02     3.975E-10     1.119E-25      0.000E+00      0.000E+00        0.000E+00       2.240E-03      4.267E-03
471.00    472.00    472.00     1.000E-01     3.891E-02     3.958E-10     1.114E-25      0.000E+00      0.000E+00        0.000E+00       2.240E-03      4.267E-03
472.00    473.00    473.00     1.000E-01     3.907E-02     3.941E-10     1.110E-25      0.000E+00      0.000E+00        0.000E+00       2.240E-03      4.267E-03
473.00    474.00    474.00     1.000E-01     3.923E-02     3.925E-10     1.105E-25      0.000E+00      0.000E+00        0.000E+00       2.241E-03      4.267E-03
474.00    475.00    475.00     1.000E-01     3.939E-02     3.908E-10     1.101E-25      0.000E+00      0.000E+00        0.000E+00       2.241E-03      4.267E-03
475.00    476.00    476.00     1.000E-01     3.956E-02     3.892E-10     1.096E-25      0.000E+00      0.000E+00        0.000E+00       2.241E-03      4.267E-03
476.00    477.00    477.00     1.000E-01     3.972E-02     3.875E-10     1.091E-25      0.000E+00      0.000E+00        0.000E+00       2.241E-03      4.267E-03
477.00    478.00    478.00     1.000E-01     3.988E-02     3.859E-10     1.087E-25      0.000E+00      0.000E+00        0.000E+00       2.242E-03      4.267E-03
478.00    479.00    479.00     1.000E-01     4.005E-02     3.843E-10     1.083E-25      0.000E+00      0.000E+00        0.000E+00       2.242E-03      4.267E-03
479.00    480.00    480.00     1.000E-01     4.021E-02     3.827E-10     1.078E-25      0.000E+00      0.000E+00        0.000E+00       2.242E-03      4.267E-03
480.00    481.00    481.00     1.000E-01     4.037E-02     3.811E-10     1.074E-25      0.000E+00      0.000E+00        0.000E+00       2.242E-03      4.267E-03
481.00    482.00    482.00     1.000E-01     4.054E-02     3.795E-10     1.069E-25      0.000E+00      0.000E+00        0.000E+00       2.242E-03      4.267E-03
482.00    483.00    483.00     1.000E-01     4.070E-02     3.780E-10     1.065E-25      0.000E+00      0.000E+00        0.000E+00       2.243E-03      4.267E-03
483.00    484.00    484.00     1.000E-01     4.087E-02     3.764E-10     1.061E-25      0.000E+00      0.000E+00        0.000E+00       2.243E-03      4.267E-03
484.00    485.00    485.00     1.000E-01     4.103E-02     3.749E-10     1.056E-25      0.000E+00      0.000E+00        0.000E+00       2.243E-03      4.267E-03
485.00    486.00    486.00     1.000E-01     4.119E-02     3.733E-10     1.052E-25      0.000E+00      0.000E+00        0.000E+00       2.243E-03      4.267E-03
486.00    487.00    487.00     1.000E-01     4.136E-02     3.718E-10     1.048E-25      0.000E+00      0.000E+00        0.000E+00       2.243E-03      4.267E-03
487.00    488.00    488.00     1.000E-01     4.153E-02     3.703E-10     1.044E-25      0.000E+00      0.000E+00        0.000E+00       2.244E-03      4.267E-03
488.00    489.00    489.00     1.000E-01     4.169E-02     3.688E-10     1.039E-25      0.000E+00      0.000E+00        0.000E+00       2.244E-03      4.267E-03
489.00    490.00    490.00     1.000E-01     4.186E-02     3.672E-10     1.035E-25      0.000E+00      0.000E+00        0.000E+00       2.244E-03      4.267E-03
490.00    491.00    491.00     1.000E-01     4.203E-02     3.658E-10     1.031E-25      0.000E+00      0.000E+00        0.000E+00       2.244E-03      4.267E-03
491.00    492.00    492.00     1.000E-01     4.219E-02     3.643E-10     1.027E-25      0.000E+00      0.000E+00        0.000E+00       2.244E-03      4.267E-03
492.00    493.00    493.00     1.000E-01     4.236E-02     3.628E-10     1.023E-25      0.000E+00      0.000E+00        0.000E+00       2.245E-03      4.267E-03
493.00    494.00    494.00     1.000E-01     4.253E-02     3.613E-10     1.019E-25      0.000E+00      0.000E+00        0.000E+00       2.245E-03      4.267E-03
494.00    495.00    495.00     1.000E-01     4.270E-02     3.599E-10     1.015E-25      0.000E+00      0.000E+00        0.000E+00       2.245E-03      4.267E-03
495.00    496.00    496.00     1.000E-01     4.286E-02     3.584E-10     1.011E-25      0.000E+00      0.000E+00        0.000E+00       2.245E-03      4.267E-03
496.00    497.00    497.00     1.000E-01     4.303E-02     3.570E-10     1.007E-25      0.000E+00      0.000E+00        0.000E+00       2.245E-03      4.267E-03
497.00    498.00    498.00     1.000E-01     4.320E-02     3.555E-10     1.003E-25      0.000E+00      0.000E+00        0.000E+00       2.246E-03      4.267E-03
498.00    499.00    499.00     1.000E-01     4.337E-02     3.541E-10     9.988E-26      0.000E+00      0.000E+00        0.000E+00       2.246E-03      4.267E-03
499.00    500.00    500.00     1.000E-01     4.354E-02     3.527E-10     9.949E-26      0.000E+00      0.000E+00        0.000E+00       2.246E-03      4.267E-03
500.00    501.00    501.00     1.000E-01     4.371E-02     3.513E-10     9.910E-26      0.000E+00      0.000E+00        0.000E+00       2.246E-03      4.267E-03
501.00    502.00    502.00     1.000E-01     4.388E-02     3.499E-10     9.871E-26      0.000E+00      0.000E+00        0.000E+00       2.246E-03      4.267E-03
502.00    503.00    503.00     1.000E-01     4.405E-02     3.485E-10     9.832E-26      0.000E+00      0.000E+00        0.000E+00       2.247E-03      4.267E-03
503.00    504.00    504.00     1.000E-01     4.422E-02     3.471E-10     9.794E-26      0.000E+00      0.000E+00        0.000E+00       2.247E-03      4.267E-03
504.00    505.00    505.00     1.000E-01     4.439E-02     3.458E-10     9.756E-26      0.000E+00      0.000E+00        0.000E+00       2.247E-03      4.267E-03
505.00    506.00    506.00     1.000E-01     4.456E-02     3.444E-10     9.718E-26      0.000E+00      0.000E+00        0.000E+00       2.247E-03      4.267E-03
506.00    507.00    507.00     1.000E-01     4.474E-02     3.430E-10     9.680E-26      0.000E+00      0.000E+00        0.000E+00       2.247E-03      4.267E-03
507.00    508.00    508.00     1.000E-01     4.491E-02     3.417E-10     9.643E-26      0.000E+00      0.000E+00        0.000E+00       2.247E-03      4.267E-03
508.00    509.00    509.00     1.000E-01     4.508E-02     3.403E-10     9.605E-26      0.000E+00      0.000E+00        0.000E+00       2.248E-03      4.267E-03
509.00    510.00    510.00     1.000E-01     4.525E-02     3.390E-10     9.568E-26      0.000E+00      0.000E+00        0.000E+00       2.248E-03      4.267E-03
510.00    511.00    511.00     1.000E-01     4.543E-02     3.377E-10     9.531E-26      0.000E+00      0.000E+00        0.000E+00       2.248E-03      4.267E-03
511.00    512.00    512.00     1.000E-01     4.560E-02     3.364E-10     9.495E-26      0.000E+00      0.000E+00        0.000E+00       2.248E-03      4.267E-03
512.00    513.00    513.00     1.000E-01     4.577E-02     3.351E-10     9.458E-26      0.000E+00      0.000E+00        0.000E+00       2.248E-03      4.267E-03
513.00    514.00    514.00     1.000E-01     4.595E-02     3.337E-10     9.422E-26      0.000E+00      0.000E+00        0.000E+00       2.248E-03      4.267E-03
514.00    515.00    515.00     1.000E-01     4.612E-02     3.325E-10     9.386E-26      0.000E+00      0.000E+00        0.000E+00       2.249E-03      4.267E-03
515.00    516.00    516.00     1.000E-01     4.629E-02     3.312E-10     9.350E-26      0.000E+00      0.000E+00        0.000E+00       2.249E-03      4.267E-03
516.00    517.00    517.00     1.000E-01     4.647E-02     3.299E-10     9.315E-26      0.000E+00      0.000E+00        0.000E+00       2.249E-03      4.267E-03
517.00    518.00    518.00     1.000E-01     4.664E-02     3.286E-10     9.279E-26      0.000E+00      0.000E+00        0.000E+00       2.249E-03      4.267E-03
518.00    519.00    519.00     1.000E-01     4.682E-02     3.273E-10     9.244E-26      0.000E+00      0.000E+00        0.000E+00       2.249E-03      4.267E-03
519.00    520.00    520.00     1.000E-01     4.700E-02     3.261E-10     9.209E-26      0.000E+00      0.000E+00        0.000E+00       2.249E-03      4.267E-03
520.00    521.00    521.00     1.000E-01     4.717E-02     3.248E-10     9.174E-26      0.000E+00      0.000E+00        0.000E+00       2.250E-03      4.267E-03
521.00    522.00    522.00     1.000E-01     4.735E-02     3.236E-10     9.140E-26      0.000E+00      0.000E+00        0.000E+00       2.250E-03      4.267E-03
522.00    523.00    523.00     1.000E-01     4.752E-02     3.224E-10     9.105E-26      0.000E+00      0.000E+00        0.000E+00       2.250E-03      4.267E-03
523.00    524.00    524.00     1.000E-01     4.770E-02     3.211E-10     9.071E-26      0.000E+00      0.000E+00        0.000E+00       2.250E-03      4.267E-03
524.00    525.00    525.00     1.000E-01     4.788E-02     3.199E-10     9.037E-26      0.000E+00      0.000E+00        0.000E+00       2.250E-03      4.267E-03
525.00    526.00    526.00     1.000E-01     4.806E-02     3.187E-10     9.003E-26      0.000E+00      0.000E+00        0.000E+00       2.250E-03      4.267E-03
526.00    527.00    527.00     1.000E-01     4.823E-02     3.175E-10     8.969E-26      0.000E+00      0.000E+00        0.000E+00       2.251E-03      4.267E-03
527.00    528.00    528.00     1.000E-01     4.841E-02     3.163E-10     8.936E-26      0.000E+00      0.000E+00        0.000E+00       2.251E-03      4.267E-03
528.00    529.00    529.00     1.000E-01     4.859E-02     3.151E-10     8.903E-26      0.000E+00      0.000E+00        0.000E+00       2.251E-03      4.267E-03
529.00    530.00    530.00     1.000E-01     4.877E-02     3.139E-10     8.870E-26      0.000E+00      0.000E+00        0.000E+00       2.251E-03      4.267E-03
530.00    531.00    531.00     1.000E-01     4.895E-02     3.127E-10     8.837E-26      0.000E+00      0.000E+00        0.000E+00       2.251E-03      4.267E-03
531.00    532.00    532.00     1.000E-01     4.913E-02     3.115E-10     8.804E-26      0.000E+00      0.000E+00        0.000E+00       2.251E-03      4.267E-03
532.00    533.00    533.00     1.000E-01     4.931E-02     3.104E-10     8.771E-26      0.000E+00      0.000E+00        0.000E+00       2.252E-03      4.267E-03
533.00    534.00    534.00     1.000E-01     4.949E-02     3.092E-10     8.739E-26      0.000E+00      0.000E+00        0.000E+00       2.252E-03      4.267E-03
