 Mv1      Mv2        Mvp         lamL         Omega        protonSI     Br(H->v1v1)     Br(H->v2v2)     Br(H->v-v+)      Br(H->AA)      Width_H   
7400.00    7401.00    7401.00     1.260E+01     5.322E-02     2.555E-08      0.000E+00      0.000E+00        0.000E+00       2.252E-03      4.267E-03
7450.00    7451.00    7451.00     1.260E+01     5.395E-02     2.521E-08      0.000E+00      0.000E+00        0.000E+00       2.253E-03      4.267E-03
7500.00    7501.00    7501.00     1.260E+01     5.469E-02     2.487E-08      0.000E+00      0.000E+00        0.000E+00       2.253E-03      4.267E-03
7550.00    7551.00    7551.00     1.260E+01     5.544E-02     2.455E-08      0.000E+00      0.000E+00        0.000E+00       2.253E-03      4.267E-03
7600.00    7601.00    7601.00     1.260E+01     5.619E-02     2.422E-08      0.000E+00      0.000E+00        0.000E+00       2.254E-03      4.267E-03
7650.00    7651.00    7651.00     1.260E+01     5.695E-02     2.391E-08      0.000E+00      0.000E+00        0.000E+00       2.254E-03      4.267E-03
7700.00    7701.00    7701.00     1.260E+01     5.771E-02     2.360E-08      0.000E+00      0.000E+00        0.000E+00       2.255E-03      4.267E-03
7750.00    7751.00    7751.00     1.260E+01     5.848E-02     2.330E-08      0.000E+00      0.000E+00        0.000E+00       2.255E-03      4.267E-03
7800.00    7801.00    7801.00     1.260E+01     5.926E-02     2.300E-08      0.000E+00      0.000E+00        0.000E+00       2.255E-03      4.267E-03
7850.00    7851.00    7851.00     1.260E+01     6.003E-02     2.271E-08      0.000E+00      0.000E+00        0.000E+00       2.256E-03      4.267E-03
7900.00    7901.00    7901.00     1.260E+01     6.082E-02     2.242E-08      0.000E+00      0.000E+00        0.000E+00       2.256E-03      4.267E-03
7950.00    7951.00    7951.00     1.260E+01     6.161E-02     2.214E-08      0.000E+00      0.000E+00        0.000E+00       2.256E-03      4.267E-03
8000.00    8001.00    8001.00     1.260E+01     6.240E-02     2.186E-08      0.000E+00      0.000E+00        0.000E+00       2.257E-03      4.267E-03
8050.00    8051.00    8051.00     1.260E+01     6.320E-02     2.159E-08      0.000E+00      0.000E+00        0.000E+00       2.257E-03      4.267E-03
8100.00    8101.00    8101.00     1.260E+01     6.400E-02     2.133E-08      0.000E+00      0.000E+00        0.000E+00       2.257E-03      4.267E-03
8150.00    8151.00    8151.00     1.260E+01     6.481E-02     2.107E-08      0.000E+00      0.000E+00        0.000E+00       2.258E-03      4.267E-03
8200.00    8201.00    8201.00     1.260E+01     6.563E-02     2.081E-08      0.000E+00      0.000E+00        0.000E+00       2.258E-03      4.267E-03
8250.00    8251.00    8251.00     1.260E+01     6.645E-02     2.056E-08      0.000E+00      0.000E+00        0.000E+00       2.258E-03      4.267E-03
8300.00    8301.00    8301.00     1.260E+01     6.727E-02     2.031E-08      0.000E+00      0.000E+00        0.000E+00       2.259E-03      4.267E-03
8350.00    8351.00    8351.00     1.260E+01     6.810E-02     2.007E-08      0.000E+00      0.000E+00        0.000E+00       2.259E-03      4.267E-03
8400.00    8401.00    8401.00     1.260E+01     6.894E-02     1.983E-08      0.000E+00      0.000E+00        0.000E+00       2.259E-03      4.267E-03
8450.00    8451.00    8451.00     1.260E+01     6.978E-02     1.960E-08      0.000E+00      0.000E+00        0.000E+00       2.259E-03      4.267E-03
8500.00    8501.00    8501.00     1.260E+01     7.063E-02     1.937E-08      0.000E+00      0.000E+00        0.000E+00       2.260E-03      4.267E-03
8550.00    8551.00    8551.00     1.260E+01     7.148E-02     1.914E-08      0.000E+00      0.000E+00        0.000E+00       2.260E-03      4.267E-03
8600.00    8601.00    8601.00     1.260E+01     7.234E-02     1.892E-08      0.000E+00      0.000E+00        0.000E+00       2.260E-03      4.267E-03
8650.00    8651.00    8651.00     1.260E+01     7.320E-02     1.870E-08      0.000E+00      0.000E+00        0.000E+00       2.261E-03      4.267E-03
8700.00    8701.00    8701.00     1.260E+01     7.407E-02     1.849E-08      0.000E+00      0.000E+00        0.000E+00       2.261E-03      4.267E-03
8750.00    8751.00    8751.00     1.260E+01     7.494E-02     1.828E-08      0.000E+00      0.000E+00        0.000E+00       2.261E-03      4.267E-03
8800.00    8801.00    8801.00     1.260E+01     7.582E-02     1.807E-08      0.000E+00      0.000E+00        0.000E+00       2.261E-03      4.267E-03
8850.00    8851.00    8851.00     1.260E+01     7.670E-02     1.787E-08      0.000E+00      0.000E+00        0.000E+00       2.262E-03      4.267E-03
8900.00    8901.00    8901.00     1.260E+01     7.759E-02     1.766E-08      0.000E+00      0.000E+00        0.000E+00       2.262E-03      4.267E-03
8950.00    8951.00    8951.00     1.260E+01     7.849E-02     1.747E-08      0.000E+00      0.000E+00        0.000E+00       2.262E-03      4.267E-03
9000.00    9001.00    9001.00     1.260E+01     7.939E-02     1.727E-08      0.000E+00      0.000E+00        0.000E+00       2.262E-03      4.267E-03
9050.00    9051.00    9051.00     1.260E+01     8.029E-02     1.708E-08      0.000E+00      0.000E+00        0.000E+00       2.263E-03      4.267E-03
9100.00    9101.00    9101.00     1.260E+01     8.120E-02     1.690E-08      0.000E+00      0.000E+00        0.000E+00       2.263E-03      4.267E-03
9150.00    9151.00    9151.00     1.260E+01     8.212E-02     1.671E-08      0.000E+00      0.000E+00        0.000E+00       2.263E-03      4.267E-03
9200.00    9201.00    9201.00     1.260E+01     8.304E-02     1.653E-08      0.000E+00      0.000E+00        0.000E+00       2.263E-03      4.267E-03
9250.00    9251.00    9251.00     1.260E+01     8.397E-02     1.635E-08      0.000E+00      0.000E+00        0.000E+00       2.264E-03      4.267E-03
9300.00    9301.00    9301.00     1.260E+01     8.490E-02     1.618E-08      0.000E+00      0.000E+00        0.000E+00       2.264E-03      4.267E-03
9350.00    9351.00    9351.00     1.260E+01     8.584E-02     1.601E-08      0.000E+00      0.000E+00        0.000E+00       2.264E-03      4.267E-03
